case_id,mechanics,phase,delay,initial_resistance,scenario,candidate_eligible_events,competitor_eligible_events,candidate_updates,competitor_updates,proposals,deallocations,final_candidate_live,final_candidate_resistance,final_candidate_coupling,final_candidate_eligible,final_competitor_live,final_competitor_resistance,final_competitor_coupling,final_competitor_eligible,final_tick,final_pressure_phase,final_body_hash,final_checkpoint_hash,physical_trace_hash,naturally_quiescent,replay_exact,candidate_trajectory,competitor_trajectory
11,reference,0,0,20,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,22,1,0,1,22,1,0,15,5,600e89821b0a600fa9a9fd90849c26ca0d93fc7190cf633dbc00e271f5cc2d4b,905748f8f048c6bef223039b193c36151b47f32b853fed0dd194164e464557d5,fbe561be4d3171857ca3d7ee8d87ae9ef846115ac5800331a20dd55da3bfebb8,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@0:1:23:1:0|advance@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@0:1:23:1:0|advance@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0
11,production,0,0,20,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,22,1,0,1,22,1,0,15,5,600e89821b0a600fa9a9fd90849c26ca0d93fc7190cf633dbc00e271f5cc2d4b,aa25898c90d9b7919909d5b31803e48ba38542ec0e26a5398ca24c222f8215d8,fbe561be4d3171857ca3d7ee8d87ae9ef846115ac5800331a20dd55da3bfebb8,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@0:1:23:1:0|advance@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@0:1:23:1:0|advance@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0
12,reference,0,0,20,wrong_path_only,,0:4,0,0,0,0,1,19,1,0,1,18,1,0,15,5,1d087d894e835d0e43da840c33e1872c78879367872563a6c94b3ca1336d5f84,37634bc497c6b4c9fdff1a94e44db1b2658fed81bcf5ad2c4f70ba5d04f37340,e19def59adf1379820462c3eb3393470c82e4cdb23188ea90d16a1dda1808d56,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:0|event@0:1:20:1:0|advance@1:1:20:1:0|advance@2:1:20:1:0|advance@3:1:20:1:0|advance@4:1:20:1:0|advance@5:1:20:1:0|advance@6:1:20:1:0|advance@7:1:20:1:0|advance@8:1:20:1:0|advance@9:1:20:1:0|advance@10:1:19:1:0|advance@11:1:19:1:0|advance@12:1:19:1:0|advance@13:1:19:1:0|advance@14:1:19:1:0|advance@15:1:19:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|advance@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
12,production,0,0,20,wrong_path_only,,0:4,0,0,0,0,1,19,1,0,1,18,1,0,15,5,1d087d894e835d0e43da840c33e1872c78879367872563a6c94b3ca1336d5f84,4d1c735f2038025d3495fb60b164cf166ee84d286083d5d53da1c19b8a6cbe7e,e19def59adf1379820462c3eb3393470c82e4cdb23188ea90d16a1dda1808d56,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:0|event@0:1:20:1:0|advance@1:1:20:1:0|advance@2:1:20:1:0|advance@3:1:20:1:0|advance@4:1:20:1:0|advance@5:1:20:1:0|advance@6:1:20:1:0|advance@7:1:20:1:0|advance@8:1:20:1:0|advance@9:1:20:1:0|advance@10:1:19:1:0|advance@11:1:19:1:0|advance@12:1:19:1:0|advance@13:1:19:1:0|advance@14:1:19:1:0|advance@15:1:19:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@0:1:20:1:1|advance@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|advance@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
13,reference,0,1,1,prompt_modulation,0:4,,1,0,0,0,1,3,2,0,0,0,0,0,15,5,36febf657204ccdcf15682c1b51c2d012ce04d1e5185be6cd2735a92157f1213,89e2b500bbeb7d6e0ede7168128993ba3be7b500551aeae100877cd0346c1047,c80fb697079e46854ad3e95ee0cb9317c043fecdd6201791338c9d49c9c9f18a,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0,
13,production,0,1,1,prompt_modulation,0:4,,1,0,0,0,1,3,2,0,0,0,0,0,15,5,36febf657204ccdcf15682c1b51c2d012ce04d1e5185be6cd2735a92157f1213,9882fef2e93b85b1535e08ba0eaa8df23618402d50161c09ca927c10804199ca,c80fb697079e46854ad3e95ee0cb9317c043fecdd6201791338c9d49c9c9f18a,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0,
14,reference,0,1,1,unrelated_modulation,0:4,,1,0,0,0,1,3,2,0,0,0,0,0,15,5,6482b38a6cc03c31b2335784afc7ebdbda6f3f1de96d4c5df9336528539fb542,99dfb8c2b86d543360f1616675cad38d86de5a983a517549879eca6e0bdf84be,ebc9b1580d3bffea5422d5dbd04a20ebc5f613948bb64cff96922a775b733f78,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0,
14,production,0,1,1,unrelated_modulation,0:4,,1,0,0,0,1,3,2,0,0,0,0,0,15,5,6482b38a6cc03c31b2335784afc7ebdbda6f3f1de96d4c5df9336528539fb542,1de085a623b86994ad5ab2412ae304373f8174bc1cf466ea6c5ab3515c368012,ebc9b1580d3bffea5422d5dbd04a20ebc5f613948bb64cff96922a775b733f78,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0,
15,reference,0,1,1,nearby_drive,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,c99e952cc2fada2c4f5990c5d23631acc27797ab20b39643e7afcbc1697b1865,abc8a9de251105a4128c846d3f160dfd247652aced731321e476459db692c46f,38e974efdd6d6a40aec71605901b7cd3579ed1bb8c79c756a7dcb7e58493a770,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|advance@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
15,production,0,1,1,nearby_drive,0:4,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,c99e952cc2fada2c4f5990c5d23631acc27797ab20b39643e7afcbc1697b1865,13b5ee4d00507f635fb20c362439885b7a66457b8e5ab25f034eb7041fc817f2,38e974efdd6d6a40aec71605901b7cd3579ed1bb8c79c756a7dcb7e58493a770,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|advance@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
16,reference,0,1,1,same_path_repeat,0:4|1:5,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,46c88196a6ae598dae404f18680145ad01dd50dfc835ed4f191d16c77f0e1c93,624d6318029a593e39903613b18a699bd5ffa75e628834e212af549dcb421d03,1ca5b65c863da32ea6d61498e7bf8e9551f8d55c268914e35ab7da3017876ad8,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|advance@5:1:1:1:1|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
16,production,0,1,1,same_path_repeat,0:4|1:5,,0,0,0,1,0,0,1,0,0,0,0,0,15,5,46c88196a6ae598dae404f18680145ad01dd50dfc835ed4f191d16c77f0e1c93,b78ee23e6cbd63e563b620d70527e5e25cf56376cdf346830611bf591289505e,1ca5b65c863da32ea6d61498e7bf8e9551f8d55c268914e35ab7da3017876ad8,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|advance@5:1:1:1:1|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,
17,reference,0,1,1,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,3,2,0,1,3,2,0,15,5,039e82397fb84218ec0e4b2cdd845e9b015b076971898a8bb056c392dc6cdaea,58619c2e391ca0d5e6b3bc6fb1aea24ee7a127ee64b89c7565e96e9af910b432,888c384d6af721abfb0920f4267f06a5ad9950636dddb6e3f745a28c4d68d5fd,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0
17,production,0,1,1,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,3,2,0,1,3,2,0,15,5,039e82397fb84218ec0e4b2cdd845e9b015b076971898a8bb056c392dc6cdaea,ad152bf398e0f575d0cf8eca057dfd959eaf9a158ec2d1649e1561a201ccd6c2,888c384d6af721abfb0920f4267f06a5ad9950636dddb6e3f745a28c4d68d5fd,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:4:2:0|advance@2:1:4:2:0|advance@3:1:4:2:0|advance@4:1:4:2:0|advance@5:1:4:2:0|advance@6:1:4:2:0|advance@7:1:4:2:0|advance@8:1:4:2:0|advance@9:1:4:2:0|advance@10:1:3:2:0|advance@11:1:3:2:0|advance@12:1:3:2:0|advance@13:1:3:2:0|advance@14:1:3:2:0|advance@15:1:3:2:0
18,reference,0,1,1,wrong_path_only,,0:4,0,0,0,2,0,0,1,0,0,0,1,0,15,5,1e6c17584c26fe5d9a26b4c034846aa37bb9a81f94e86375ae286b0857f609d9,f15cfc4b1f4c8d99796811cbd288f8012ae8353f0f9d856c6f071eeb06cade55,1cabc40cd36b4a811feaea4e7c8856fbbf755aa117ebd2322350218c3d030c34,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:0|event@1:1:1:1:0|advance@2:1:1:1:0|advance@3:1:1:1:0|advance@4:1:1:1:0|advance@5:1:1:1:0|advance@6:1:1:1:0|advance@7:1:1:1:0|advance@8:1:1:1:0|advance@9:1:1:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|advance@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0
18,production,0,1,1,wrong_path_only,,0:4,0,0,0,2,0,0,1,0,0,0,1,0,15,5,1e6c17584c26fe5d9a26b4c034846aa37bb9a81f94e86375ae286b0857f609d9,12cc369a0584218f95491b1d7666e0bab07ba24652aef6127ef803777c80e1ff,1cabc40cd36b4a811feaea4e7c8856fbbf755aa117ebd2322350218c3d030c34,1,1,constructed@0:1:1:1:0|initial@0:1:1:1:0|event@1:1:1:1:0|advance@2:1:1:1:0|advance@3:1:1:1:0|advance@4:1:1:1:0|advance@5:1:1:1:0|advance@6:1:1:1:0|advance@7:1:1:1:0|advance@8:1:1:1:0|advance@9:1:1:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0,constructed@0:1:1:1:0|initial@0:1:1:1:1|event@1:1:1:1:1|advance@2:1:1:1:1|advance@3:1:1:1:1|advance@4:1:1:1:1|advance@5:0:0:1:0|advance@6:0:0:1:0|advance@7:0:0:1:0|advance@8:0:0:1:0|advance@9:0:0:1:0|advance@10:0:0:1:0|advance@11:0:0:1:0|advance@12:0:0:1:0|advance@13:0:0:1:0|advance@14:0:0:1:0|advance@15:0:0:1:0
19,reference,0,1,20,prompt_modulation,0:4,,1,0,0,0,1,22,1,0,0,0,0,0,15,5,b96ebf19ece212ee07fdac389a409fca278f4e3fd6c7a370ea65d60b6ac232dc,ab724c071a8327ef7eddbee997d5eb0934dcefa8afb16ea9e5d2c10b0976a47c,ee18086c0d6e43ccc8d6587a090e6e85edfe92b72192611354c3a9ecfb37b9ff,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,
19,production,0,1,20,prompt_modulation,0:4,,1,0,0,0,1,22,1,0,0,0,0,0,15,5,b96ebf19ece212ee07fdac389a409fca278f4e3fd6c7a370ea65d60b6ac232dc,0fd38502091022b87c4e3048f0098172fef50b8c8ae9e2e9c37754278dc100f5,ee18086c0d6e43ccc8d6587a090e6e85edfe92b72192611354c3a9ecfb37b9ff,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,
20,reference,0,1,20,unrelated_modulation,0:4,,1,0,0,0,1,22,1,0,0,0,0,0,15,5,cac6e2e3b06db895a1cb40ef3c8a7f258feba96c83ed2db40d6d70e8e1b7f7e3,94b5188102d6301e610ce225af41e0eee25426bc9ff6a86432f8aea502ea7488,499dc677de609ddaee4123e7a1207b0d4000599019fe3d59c2689353d09419ef,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,
20,production,0,1,20,unrelated_modulation,0:4,,1,0,0,0,1,22,1,0,0,0,0,0,15,5,cac6e2e3b06db895a1cb40ef3c8a7f258feba96c83ed2db40d6d70e8e1b7f7e3,01d4ab2709831212d9d0e1bef6f6dd698b61e96998d8c68cafada6f574343c85,499dc677de609ddaee4123e7a1207b0d4000599019fe3d59c2689353d09419ef,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,
21,reference,0,1,20,nearby_drive,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,50214da6e3603ca5c2c491ea86f723154908d64871b499b6241ff0c486e68a2b,3af50826846c013d38e39ac94a7c97cbd6b998f3759073cf2adf4d6984b8a3b0,38e974efdd6d6a40aec71605901b7cd3579ed1bb8c79c756a7dcb7e58493a770,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|advance@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
21,production,0,1,20,nearby_drive,0:4,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,50214da6e3603ca5c2c491ea86f723154908d64871b499b6241ff0c486e68a2b,6264cf863e140276b812b87cba840d685caa30ef9c357a29c872d7150d23bafb,38e974efdd6d6a40aec71605901b7cd3579ed1bb8c79c756a7dcb7e58493a770,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|advance@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
22,reference,0,1,20,same_path_repeat,0:4|1:5,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,a69436a024681b26163fbc581f78cc75613e32e247e75b21ba14ebf02afea586,68557e0eaf968348d0d043494e64a1a8cea4dbb01bf788814f593a29a0e9593f,1ca5b65c863da32ea6d61498e7bf8e9551f8d55c268914e35ab7da3017876ad8,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|advance@5:1:20:1:1|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
22,production,0,1,20,same_path_repeat,0:4|1:5,,0,0,0,0,1,18,1,0,0,0,0,0,15,5,a69436a024681b26163fbc581f78cc75613e32e247e75b21ba14ebf02afea586,1019addaeec791ea5e7596df3e844c4db0d306af56891968345fe39c72cabb0a,1ca5b65c863da32ea6d61498e7bf8e9551f8d55c268914e35ab7da3017876ad8,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|advance@5:1:20:1:1|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0,
23,reference,0,1,20,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,22,1,0,1,22,1,0,15,5,c97bf4cf0b95b7875cc38fbb39d5846f6d547a23c50b56d92e8a2a125fc3efe8,1d9ca4c27fb1d1fb11ded8f107c55358d3e1f62c7ac1976b6f1780ea19926abf,f3b3a97f6df7eed00e282111d3a0c90aedb08656efab9c3d9a2d24ff4932f83f,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0
23,production,0,1,20,two_paths_one_modulation,0:4,0:4,1,1,0,0,1,22,1,0,1,22,1,0,15,5,c97bf4cf0b95b7875cc38fbb39d5846f6d547a23c50b56d92e8a2a125fc3efe8,308928856b74f1bf213418f65c248d5d9ffa4d770f8e18b556fdccbb87ad37b8,f3b3a97f6df7eed00e282111d3a0c90aedb08656efab9c3d9a2d24ff4932f83f,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:23:1:0|advance@2:1:23:1:0|advance@3:1:23:1:0|advance@4:1:23:1:0|advance@5:1:23:1:0|advance@6:1:23:1:0|advance@7:1:23:1:0|advance@8:1:23:1:0|advance@9:1:23:1:0|advance@10:1:22:1:0|advance@11:1:22:1:0|advance@12:1:22:1:0|advance@13:1:22:1:0|advance@14:1:22:1:0|advance@15:1:22:1:0
24,reference,0,1,20,wrong_path_only,,0:4,0,0,0,0,1,19,1,0,1,18,1,0,15,5,f39603860ebbffb0f8bac848dc852ddfa84157f089801996d50badc725a1854d,03aa672d9e2c8b7666a093d6c128223455ba2cb4814b7f7d20379c4a1993781e,1cabc40cd36b4a811feaea4e7c8856fbbf755aa117ebd2322350218c3d030c34,1,1,constructed@0:1:20:1:0|initial@0:1:20:1:0|event@1:1:20:1:0|advance@2:1:20:1:0|advance@3:1:20:1:0|advance@4:1:20:1:0|advance@5:1:20:1:0|advance@6:1:20:1:0|advance@7:1:20:1:0|advance@8:1:20:1:0|advance@9:1:20:1:0|advance@10:1:19:1:0|advance@11:1:19:1:0|advance@12:1:19:1:0|advance@13:1:19:1:0|advance@14:1:19:1:0|advance@15:1:19:1:0,constructed@0:1:20:1:0|initial@0:1:20:1:1|event@1:1:20:1:1|advance@2:1:20:1:1|advance@3:1:20:1:1|advance@4:1:20:1:1|advance@5:1:19:1:0|advance@6:1:19:1:0|advance@7:1:19:1:0|advance@8:1:19:1:0|advance@9:1:19:1:0|advance@10:1:18:1:0|advance@11:1:18:1:0|advance@12:1:18:1:0|advance@13:1:18:1:0|advance@14:1:18:1:0|advance@15:1:18:1:0
