case_id,root,absolute_phase,family,mechanics,class,period_firings,period_ticks,first_firings,continuation_firings,excitatory_fire_counts,inhibitor_firings,excitatory_traversals,relay_traversals,negative_traversals,scheduled_deliveries,continuation_deliveries,physical_work,final_tick,states,naturally_quiescent,ceiling_reached,continuation_ceiling_reached,unbounded_match,trace_hash,continuation_trace_hash,body_hash,live_hash,replay_equal,mechanics_equal,predicate_pass,case_pass
124,5900000,5,reciprocal_c1_t1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1d62992db15b8b60564a388e1266ddded4bb81a536a94319d52d3e8cc813c590,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,84571c15dcaae7489c9ef29b8eaa104d6968d2b6ad5e820a5631c0ef38ac6641,8e4bf9fda4d0ebf273c3672fe0bf36b39a5107d01a194a73d3d809eafbd52202,true,true,true,true
124,5900000,5,reciprocal_c1_t1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/1;1/1000000/1;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1d62992db15b8b60564a388e1266ddded4bb81a536a94319d52d3e8cc813c590,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,84571c15dcaae7489c9ef29b8eaa104d6968d2b6ad5e820a5631c0ef38ac6641,85a314d9ac279cc158dcf5293e4f63a2a2ba8eefd708dce9ab9ace370dc235d7,true,true,true,true
125,5900000,5,reciprocal_c3_t3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/3;1/1000000/3;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,65dfaada33caa5cd8d740d03952c4bb007c3ae65821c76f6b745a6cc99ccf594,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5752904a1eb2a764a24a7a15c11ecba9c16732a9572b3e155b534d488542c876,0b74a6c69f5cb07ba15e5e55b9a10557ec418a84420b27044479fb66f468ce45,true,true,true,true
125,5900000,5,reciprocal_c3_t3_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/3;1/1000000/3;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,65dfaada33caa5cd8d740d03952c4bb007c3ae65821c76f6b745a6cc99ccf594,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5752904a1eb2a764a24a7a15c11ecba9c16732a9572b3e155b534d488542c876,bdae601bc0c04de96f585ea1d8e6e054ebf489b1fa38a385a1128d550c5d2879,true,true,true,true
126,5900000,5,subthreshold_c2_t3,reference,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,6,1/1000000/2;1/1000000/2,true,false,false,true,7b8b1997d1e908a579f4c4923ec08cb22db53e5ce8032db2d96df371a102cf53,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3bc4ece51151f590c10f34364ef6dab96ba88acd6bc596932f9a359b3d2ddee3,3c10fd89638411fd1a21167849dc3f1282bf8312da75d5276c8484cec440af82,true,true,true,true
126,5900000,5,subthreshold_c2_t3,production,dies,0,0,1,0,1|0,0,1,0,0,2,0,2,6,1/1000000/2;1/1000000/2,true,false,false,true,7b8b1997d1e908a579f4c4923ec08cb22db53e5ce8032db2d96df371a102cf53,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3bc4ece51151f590c10f34364ef6dab96ba88acd6bc596932f9a359b3d2ddee3,0a426fcbfaed00891434eb38fb51d159ece1e6d40958e260d86d3c58e0fd7bfb,true,true,true,true
127,5900000,5,strength_h1,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,100,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,aab0ae2b45e1e091526e6e7fab2b03af5eacbe68a886ed4b0c8be46b406d3426,9940a593a4add6e8b6208ee156aa24e9e92bd69f2a1f09e86f6f2f078408e592,bd3c9bf5d36809b4dea6dace1b072c2df8bf798491b38b75cedca3dee9ec6fde,559b4e1fa6e508c5996fe1172582ef88129018f7e0a9274edb9ed5feb07091df,true,true,true,true
127,5900000,5,strength_h1,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,100,1/999991/2;1/999991/2;1/999991/1;1/999991/-1;1/999991/1;1/999991/-1,false,true,true,true,aab0ae2b45e1e091526e6e7fab2b03af5eacbe68a886ed4b0c8be46b406d3426,9940a593a4add6e8b6208ee156aa24e9e92bd69f2a1f09e86f6f2f078408e592,bd3c9bf5d36809b4dea6dace1b072c2df8bf798491b38b75cedca3dee9ec6fde,0d501f333f427e81669251a21e3131aafc352ce2fc57b76c6ab14ca106b7521a,true,true,true,true
128,5900000,5,strength_h2,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,100,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,804831c0a50bb8b7447efa89be36137b9f6856077dd3835b8d227218039a460a,22e5d366ec127da421f548a9b1ea922d307bce9e2f85c14fca0aeb07602c51f4,2a6a7a32df38ed92db86c914576204c5c77dc1a6eea6826f063d073b3f610cb8,324d1ffb719cb0ba5cec8da0711cbec091bad6b02be784a4cde968b9a3429271,true,true,true,true
128,5900000,5,strength_h2,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,100,1/999991/2;1/999991/2;1/999991/1;1/999991/-2;1/999991/1;1/999991/-2,false,true,true,true,804831c0a50bb8b7447efa89be36137b9f6856077dd3835b8d227218039a460a,22e5d366ec127da421f548a9b1ea922d307bce9e2f85c14fca0aeb07602c51f4,2a6a7a32df38ed92db86c914576204c5c77dc1a6eea6826f063d073b3f610cb8,c840acfcc493c8e8666527c197202eb625c118a417ee6f7c43ff9f845a243ae5,true,true,true,true
129,5900000,5,strength_h3,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,9b6f5ef134eb1d59cefe90f907675fd09e8a72b9ef85532adb60882825276426,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0708310e4ceb29df35e1094e9541e00c26910a9fadf6820f06cd2aa99ef46b01,26ecf10d3e8d7b4ce61231c2ae6deebc3d736e04427f81915849fb02eb4611c1,true,true,true,true
129,5900000,5,strength_h3,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-3;1/1000000/1;1/1000000/-3,true,false,false,true,9b6f5ef134eb1d59cefe90f907675fd09e8a72b9ef85532adb60882825276426,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0708310e4ceb29df35e1094e9541e00c26910a9fadf6820f06cd2aa99ef46b01,a9f1300c3c2e17871b457d22f83cc17b59f558af7b2c6a6360022f177ba3cba6,true,true,true,true
130,5900000,5,strength_h4,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,34ff0de9177130a4117bfb35821d35a49ae981dd2148dc0a3b706f75ce3fc26c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,afb6bd0d871dffa882c3b59181f8b26da6225f98dfb5226da893d333fa3cc7b4,2788064b7d6567ec21c71472c34449a4f8606ef02c71cbedc2bcba97f78e0aea,true,true,true,true
130,5900000,5,strength_h4,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-4;1/1000000/1;1/1000000/-4,true,false,false,true,34ff0de9177130a4117bfb35821d35a49ae981dd2148dc0a3b706f75ce3fc26c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,afb6bd0d871dffa882c3b59181f8b26da6225f98dfb5226da893d333fa3cc7b4,7ac386d6607ffedb16b76d1f57bbdec9037b209da022505f0793c17c1bd39256,true,true,true,true
131,5900000,5,strength_h8,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,c1078cfd7d3daf72a894e1d70be4d517b6cbe646417dc921ed33f58f448a5b41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e82bc77bc33679cc5b5ddd96535f49330aa1e932757beda5859bfaa81755810,f93760e272592545e1e693894ff0f4b2a970705ae401404665463fcb38536707,true,true,true,true
131,5900000,5,strength_h8,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-8;1/1000000/1;1/1000000/-8,true,false,false,true,c1078cfd7d3daf72a894e1d70be4d517b6cbe646417dc921ed33f58f448a5b41,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7e82bc77bc33679cc5b5ddd96535f49330aa1e932757beda5859bfaa81755810,344caf7697a9413fbea712111b31d9e995e1ea964de620fb1a5f5a26df86dc3f,true,true,true,true
132,5900000,5,two_loops_one_inhibited,reference,periodic,2,2,251,32,1|1|141|140,2,282,2,2,256,32,288,285,1/999972/2;1/999972/2;1/999972/2;1/999972/2;1/999972/1;1/999972/-16;1/999972/1;1/999972/-16,false,true,true,true,f5ba71b43dae98744c5ad91c02eebfcd20c808ca16e628750483818f2e98e33f,b74b190c305c9e678ca931120e88a3099a308caf25d55c7c3f547e2cafc1f6c6,e3a4bba2746c6453798428df386c4d76bf7ecc2ee93025aa9887f768f40eb114,f6865717d5bce26966ee19950dd8f1d0063e47b203545c7d87102dcfa947c7d1,true,true,true,true
132,5900000,5,two_loops_one_inhibited,production,periodic,2,2,251,32,1|1|141|140,2,282,2,2,256,32,288,285,1/999972/2;1/999972/2;1/999972/2;1/999972/2;1/999972/1;1/999972/-16;1/999972/1;1/999972/-16,false,true,true,true,f5ba71b43dae98744c5ad91c02eebfcd20c808ca16e628750483818f2e98e33f,b74b190c305c9e678ca931120e88a3099a308caf25d55c7c3f547e2cafc1f6c6,e3a4bba2746c6453798428df386c4d76bf7ecc2ee93025aa9887f768f40eb114,41223bf4bde7a321bd7b8ae19bdf2cd7524e550ae287613e48653d68f503a316,true,true,true,true
133,5900000,6,baseline_reciprocal,reference,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,293,1/999972/2;1/999972/2,false,true,true,true,dfaed705fb1554b34bc55a79c650eda0b4a311f66e4ea63521be44026cc7f322,2d3558286b484751dadff14c83ef2dde16f5ba800b6b0ae9f2ff16a2e7220f28,12bed1e681ee1efcdf3f28f807462b9117985b094ad2ef7ca29883c8e064047f,e5c578df2eafd2d02e80630f2262dcd68cdb44308716b90b3a8a0c113bb5999e,true,true,true,true
133,5900000,6,baseline_reciprocal,production,periodic,2,2,256,32,144|144,0,287,0,0,256,32,288,293,1/999972/2;1/999972/2,false,true,true,true,dfaed705fb1554b34bc55a79c650eda0b4a311f66e4ea63521be44026cc7f322,2d3558286b484751dadff14c83ef2dde16f5ba800b6b0ae9f2ff16a2e7220f28,12bed1e681ee1efcdf3f28f807462b9117985b094ad2ef7ca29883c8e064047f,654fb7e10e607a6253416b75e75e406d5bbc8e44632abc77a63856a50f19d7cf,true,true,true,true
134,5900000,6,main_local_h16_alternating_phase,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,8,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,eec8a18f8b3e6ee52fb8b423b2b19fe26bdeadccc69a476b51a47e678c3c27e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,08fb914ad8220b82f0488c47391c9482368889ff428ef5b074ae6d77cd38c2d9,ba527cc3924f6cf8d3665961e1b1647eb3fd57495361888e9587b363e696fb52,true,true,true,true
134,5900000,6,main_local_h16_alternating_phase,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,8,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,eec8a18f8b3e6ee52fb8b423b2b19fe26bdeadccc69a476b51a47e678c3c27e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,08fb914ad8220b82f0488c47391c9482368889ff428ef5b074ae6d77cd38c2d9,347d69c018d79b55297644b4dc7e066636cd18fc59920e30a01c46bace20910d,true,true,true,true
135,5900000,6,chain_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,13,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,7d9dd70617831ce88efb5e0b36b5913c9954dac7ab2f3c74b55becf0bcb6cd84,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,50b9ac2bea37acb992cc8ddedd0a2cb2dbd6b6a29853d30e62b63de64f3c86ea,48eb449f200db66cfe3a79ce1799483b4c6c5adabae193cae4b67b7164d87013,true,true,true,true
135,5900000,6,chain_8_delay_1_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,13,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,7d9dd70617831ce88efb5e0b36b5913c9954dac7ab2f3c74b55becf0bcb6cd84,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,50b9ac2bea37acb992cc8ddedd0a2cb2dbd6b6a29853d30e62b63de64f3c86ea,24b926db41a79fd197ed4f136e52d10a4c0f7577176727138352b6c6e9cbbb44,true,true,true,true
136,5900000,6,chain_8_delay_0_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,6,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,30fbb02ac848f79e5eb137f73a4e6b7675549232cdccc84e335d08fdc49e7c29,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a9e74bfa6357a66f3dd5f906a9ccf133775aab0121b32bb3f160ab55e0ff9837,4a6490afc6b0bbf6db5b0f8e80e8897dcd3bac0a483c5b68271490ed64f864fd,true,true,true,true
136,5900000,6,chain_8_delay_0_h16,production,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,7,8,8,24,0,24,6,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,30fbb02ac848f79e5eb137f73a4e6b7675549232cdccc84e335d08fdc49e7c29,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a9e74bfa6357a66f3dd5f906a9ccf133775aab0121b32bb3f160ab55e0ff9837,4a6490afc6b0bbf6db5b0f8e80e8897dcd3bac0a483c5b68271490ed64f864fd,true,true,true,true
137,5900000,6,wrong_path_h16,reference,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,101,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,f3e268a7e80315777a1772f2d85ea228ec00a0af6d10c3346923f2cdafcad5af,a2481c310c0376b95d0bdf333f0582c2eeaa287ec884e4e408bf19b7d0107d76,a43552bdeda222f72262f16f3aae48bd25731b53636478b38a60d542fa998d0d,b54fb5dc7ded5a4edbed5c81a22698bd1be7122f37fdd567bbd727caf0905eb9,true,true,true,true
137,5900000,6,wrong_path_h16,production,periodic,2,2,86,10,48|48,96,95,96,96,256,32,288,101,1/999991/2;1/999991/2;1/999991/1;1/999991/-16;1/999991/1;1/999991/-16,false,true,true,true,f3e268a7e80315777a1772f2d85ea228ec00a0af6d10c3346923f2cdafcad5af,a2481c310c0376b95d0bdf333f0582c2eeaa287ec884e4e408bf19b7d0107d76,a43552bdeda222f72262f16f3aae48bd25731b53636478b38a60d542fa998d0d,d3bf29e2295a335ce07d83cc658ba694347bef159a00f999cb4b82965a81424d,true,true,true,true
138,5900000,6,untraversed_h16,reference,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,149,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,2ebc1f00b5bf616935783f369cddf2ebfd3e72f1ea76aa703c5af7c2a672df36,127d7052392fd9f6b40b99a411c867fa710df4eba3cd34db075ce1c78bb14685,6a8c58acee932ac60fc9a6a48f36c4f1dcb285719cc9fdbce90f6c7353200697,e86fccb49ec4771c3fff3925108ee448b948a2ecb88c77cf9dd8e9112605e333,true,true,true,true
138,5900000,6,untraversed_h16,production,periodic,2,2,128,16,72|72,0,143,144,0,256,32,288,149,1/999986/2;1/999986/2;1/999986/1;1/999986/-16;1/999986/1;1/999986/-16,false,true,true,true,2ebc1f00b5bf616935783f369cddf2ebfd3e72f1ea76aa703c5af7c2a672df36,127d7052392fd9f6b40b99a411c867fa710df4eba3cd34db075ce1c78bb14685,6a8c58acee932ac60fc9a6a48f36c4f1dcb285719cc9fdbce90f6c7353200697,8f3b780d28429a5027f32629d9e3495d836c41f1747304531ba33111661ca9f0,true,true,true,true
139,5900000,6,reciprocal_mixed_delay_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,a8eb43c6959ff16e466cf60494b90d58649267e7ed85991499ad6a867fdb5e31,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c6a28e99193f43d6a4788339385ac677e6e547bacc2303b051dd341513f7220f,42fdc2c41efb35861029f2e1d51d37a928d50bfed7f41219b88997977e050426,true,true,true,true
139,5900000,6,reciprocal_mixed_delay_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,7,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,a8eb43c6959ff16e466cf60494b90d58649267e7ed85991499ad6a867fdb5e31,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c6a28e99193f43d6a4788339385ac677e6e547bacc2303b051dd341513f7220f,bc979de45ba1658126b95b5ad0feee1a9ecbb36835fb456b88dec8b897b1c4a3,true,true,true,true
140,5900000,6,reciprocal_delay_1_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,8,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,bcdd3152a269d72129385f9868d15ab673d6b0b31942f0c87cbe72b6adaa5422,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1a3da1d6ecc30d0fada09d0f73f3526722fa9d81a8c65c98255e4380477f7137,7c744c34020426e824cba1112bf5e4b183633c315ae490490448a4007f3539e4,true,true,true,true
140,5900000,6,reciprocal_delay_1_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,8,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,bcdd3152a269d72129385f9868d15ab673d6b0b31942f0c87cbe72b6adaa5422,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1a3da1d6ecc30d0fada09d0f73f3526722fa9d81a8c65c98255e4380477f7137,dca6ba67c3bf404bf36c88ead4903907f24bfd1e0ca131d56c791860566b28bb,true,true,true,true
141,5900000,6,reciprocal_delay_2_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,10,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,863bfdde1c244215bdd258b9864284d69f8bd7b6e0b552c856c9c57310a80338,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a8fd8096239683e9187a9d4e9d7860e20f5ea36d578ad596c890186e301cae60,524d2ce40c444383d9edb1868d0218847e23425512ea9975f098830c17858c15,true,true,true,true
141,5900000,6,reciprocal_delay_2_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,10,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,863bfdde1c244215bdd258b9864284d69f8bd7b6e0b552c856c9c57310a80338,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a8fd8096239683e9187a9d4e9d7860e20f5ea36d578ad596c890186e301cae60,4945735d9936263ff600439a81a0a71a6209db14e18121192c48844380197a03,true,true,true,true
142,5900000,6,reciprocal_delay_3_h16,reference,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,12,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1bcb715124a8370d2f0ffa89d9ec2d622540f8e0d8eae3ac58621358581ff0e0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d267f6862998ceec1814bb2236c5dbe474ff9858071253cac0968f428b15a10b,0b6d49d09062c4f9a4e0ee3f2f62f3bd95f7273f96fbe8902bdcd3f19e377a74,true,true,true,true
142,5900000,6,reciprocal_delay_3_h16,production,dies,0,0,2,0,1|1,2,2,2,2,7,0,7,12,1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,1bcb715124a8370d2f0ffa89d9ec2d622540f8e0d8eae3ac58621358581ff0e0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d267f6862998ceec1814bb2236c5dbe474ff9858071253cac0968f428b15a10b,13353e8cd5115220ea87641551cab43db92074dc314bf3ca68c31d1178d33626,true,true,true,true
143,5900000,6,cycle_3_delay_1_h16,reference,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,9,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,2bd09c7c39bda30e4cdc98bc3ee27313666929ea4d916faa34b38fafe39868d9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,179cc7ba59566509f201d194a0a998c32b2bf657b59d6ddd2435af39678cac83,18e6850d9df3df24baf04963932d92fa7235070679e9ca6e037eb21392d1404d,true,true,true,true
143,5900000,6,cycle_3_delay_1_h16,production,dies,0,0,3,0,1|1|1,3,3,3,3,10,0,10,9,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,2bd09c7c39bda30e4cdc98bc3ee27313666929ea4d916faa34b38fafe39868d9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,179cc7ba59566509f201d194a0a998c32b2bf657b59d6ddd2435af39678cac83,163ea34fd8cecc319c60c738ab9d39b1bae615a6046b938bf60e233bd18cb738,true,true,true,true
144,5900000,6,cycle_4_delay_1_h16,reference,dies,0,0,4,0,1|1|1|1,4,4,4,4,13,0,13,10,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,3d82112bdfc97401fc25378151b912ca03f971a8b9673d64042ff8d3ee580e66,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,bc7795842e26ab96f50346ad2f17cb43ac2e3b2d45a46f2f7f69e0370bc523b6,6c594aef0238cb6cc205229aa4fd6a74c3be0225f96e3649dd295bbb51269565,true,true,true,true
144,5900000,6,cycle_4_delay_1_h16,production,dies,0,0,4,0,1|1|1|1,4,4,4,4,13,0,13,10,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,3d82112bdfc97401fc25378151b912ca03f971a8b9673d64042ff8d3ee580e66,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,bc7795842e26ab96f50346ad2f17cb43ac2e3b2d45a46f2f7f69e0370bc523b6,0fdab6db6efd634c7a1b38275309dcab0e8c4c35ea7834a5c42c44abda1044e4,true,true,true,true
145,5900000,6,cycle_8_delay_1_h16,reference,dies,0,0,8,0,1|1|1|1|1|1|1|1,8,8,8,8,25,0,25,14,1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/2;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16;1/1000000/1;1/1000000/-16,true,false,false,true,fe398fddedbca69228ba23369633a21366bd1034204b48406137e2c7f29d8608,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1429ae23f4cfc46177f4371fd2f205ffdae4ad414fb5c8bb61d05c823245dbb3,b2da81a3b513137f678724fe91f6c65d76d0bc89b9350144599757a9d88368b9,true,true,true,true
