case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass
123,5100000,6,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,18,6dbd410c543a8859d0c152c9a81047838f251f710df665a6d351cc363b68cae9,eef3ed119f6129900f0b96afdbfb05b4e71bf6064d5c75e42392192f0c318cf4,f41987a4fc4f89496f33ace8376828923f4e868aef5f2e672f349334ee0384e2,true,true,false,true,false
124,5100000,6,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,18,d3efa94cccebb9b002822f33610505d150172275df27fcf2ccfc0b35456fcf17,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,7ee490d037c85ed85f0cafda0984faea51df5548b58175e7ea7195de7a9c22f3,true,true,false,true,false
124,5100000,6,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,18,d3efa94cccebb9b002822f33610505d150172275df27fcf2ccfc0b35456fcf17,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,7f9b7efb278bacab882d78d78a77d4fd300271b5e833f855e73afc1fba90d203,true,true,false,true,false
125,5100000,6,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,bcb4957837dbf1c85400a8f2300d66e284ad05805fe2be39cee8719ef2edb1ea,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,bbe231453de05f70311c00285638caad663e8fa57c57a2b364d10283bdb2cb3c,true,true,false,true,false
125,5100000,6,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,bcb4957837dbf1c85400a8f2300d66e284ad05805fe2be39cee8719ef2edb1ea,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,cdeea3c0ed4db04029912ecc2aa066ec14d9f4844065901ed48d4296a2352c07,true,true,false,true,false
126,5100000,6,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,e962be9ad339a7628654bdfd7d2b5c369054657bc2a0f5135558444a44c4fa8e,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,8d99596f78ef8fd8d9bbeaed076405b8320786373f918fcd2a98a4bd26c88617,true,true,false,true,false
126,5100000,6,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,e962be9ad339a7628654bdfd7d2b5c369054657bc2a0f5135558444a44c4fa8e,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,031d404f886fc965f466168e109f592f294b5ff6a276bf56205fc850e7dd1dcf,true,true,false,true,false
127,5100000,6,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,7,7d1f2d37d67986aab5db3dccb4263d9727999c6c944df1b63bcbf3dccce0230c,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,1d136651a87be8fea5cb6a9df005b7423ce51611013ae39a351c5e5b6ba34b44,true,true,false,true,false
127,5100000,6,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,7,7d1f2d37d67986aab5db3dccb4263d9727999c6c944df1b63bcbf3dccce0230c,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,9c996a64e97f069df348c801801620641e0bcf026a47e67d4ee20dd900e1f2d5,true,true,false,true,false
128,5100000,6,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,7,48255832bdf81b1799cfe7f08c55eb7e7869c5c04c1eebb11af16efe72780970,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,562a33c0ff63ba94f612ad2411ac0bfa80b96d13eea59d31fefc725d946008a2,true,true,false,true,false
128,5100000,6,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,7,48255832bdf81b1799cfe7f08c55eb7e7869c5c04c1eebb11af16efe72780970,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,3f079a0b24923092eb5d3c82d62b11329cb351a373ad2687f99017e9bca8acea,true,true,false,true,false
129,5100000,6,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,46,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,59cd519ab5e973e103c86b0f811275385eb3e3fe338f2b058b19669e25633b1f,32fca29237241c86568377e92cec8c862b8671f183477ea8cb27c86052a10c68,true,true,false,true,false
129,5100000,6,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,46,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,59cd519ab5e973e103c86b0f811275385eb3e3fe338f2b058b19669e25633b1f,84b3c6763922fd30539bd34751605a04100ba81935da65003196bfe776d0a828,true,true,false,true,false
130,5100000,6,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,46,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,60fa5162eefe2ebc4422d9f2e2fdae365228532ad23ce23752bc4e99beed1aa6,e7dafb9de81f978b980dd28481d765b9243a9e824b843ef8735a5a977dfd3b42,true,true,false,true,false
130,5100000,6,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,46,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,60fa5162eefe2ebc4422d9f2e2fdae365228532ad23ce23752bc4e99beed1aa6,8081580c6eef451fce1fbf7a0896b3f0283cc70c4f834630e5fc51bfe54416d4,true,true,false,true,false
131,5100000,6,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,9e7d5cd12dfb8f5954bdf5eb398dc863bb1822c06a7141e17558af5313a51d93,cb8d670c8bdb09217eecb3dede0f69e1ab0ef6ad390c7c9a42ec69de006a09ef,f83be5312ccac61f012647f20be601a6c0990d2c39b47ad38ce70c5f39360eca,true,true,false,true,false
131,5100000,6,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,9e7d5cd12dfb8f5954bdf5eb398dc863bb1822c06a7141e17558af5313a51d93,cb8d670c8bdb09217eecb3dede0f69e1ab0ef6ad390c7c9a42ec69de006a09ef,da7437abfa1f4edabdf85ac0642cb9bc416c0d6674f6afcc5e1b9ac7fcbcbae5,true,true,false,true,false
132,5100000,6,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,c22b297e2c0f29f0d8a21d19eacee28fcea0c751b05ad390a13cb042f08531b0,44af89b18051899c00db452feb563343036dbeac571befc971d93f0160869997,f61a60caac3d2dbd2b8afa8fb1096d5771d0b0ac5a11ded86386c467ddd0acc2,true,true,false,true,false
132,5100000,6,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,7,c22b297e2c0f29f0d8a21d19eacee28fcea0c751b05ad390a13cb042f08531b0,44af89b18051899c00db452feb563343036dbeac571befc971d93f0160869997,832f9ca9f5f5f932bdf586462320a4eaa306a4d5b42b47fe23c60eaa171b3109,true,true,false,true,false
133,5100000,6,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,d1a5ac4255b0df0f32d4c076e411754cf842b1320990ee12bb966684efaa6dc7,fc823d076a21859d09016c05dba380631513b94a175e6ceb23ec6b2c3235f6df,27f66f2ea4c095306abbf1e8fa41fc23a861768fab74f82a7a024d80e4a5c9c3,true,true,true,true,true
133,5100000,6,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,d1a5ac4255b0df0f32d4c076e411754cf842b1320990ee12bb966684efaa6dc7,fc823d076a21859d09016c05dba380631513b94a175e6ceb23ec6b2c3235f6df,27f66f2ea4c095306abbf1e8fa41fc23a861768fab74f82a7a024d80e4a5c9c3,true,true,true,true,true
134,5100000,6,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,66e565be9b50b7983c825bb907366aafa3d8db2583d64c587e38b483c4f96193,c596f9540adaebf0e0d78db6b729139c672f9bca0505404068b848f474329448,60b89d06c1b4f9f7d04a5f6732f147206ebb11a0e4c22794d648bca6b26ab57b,true,true,true,true,true
134,5100000,6,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,6,66e565be9b50b7983c825bb907366aafa3d8db2583d64c587e38b483c4f96193,c596f9540adaebf0e0d78db6b729139c672f9bca0505404068b848f474329448,60b89d06c1b4f9f7d04a5f6732f147206ebb11a0e4c22794d648bca6b26ab57b,true,true,true,true,true
135,5100000,6,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,6,8dbd1a7e5828617bb29b32de1ee41b0363fe498aaaa8394744adb84843250ec5,fff1baa496d392b306261cf9aef4953d07fa73811ef19f0e752501c173cd3cff,dd0ef060bc2848f1e65d15a9afcc666d10cb75034a83de712e03f0377ca77111,true,true,true,true,true
135,5100000,6,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,6,8dbd1a7e5828617bb29b32de1ee41b0363fe498aaaa8394744adb84843250ec5,fff1baa496d392b306261cf9aef4953d07fa73811ef19f0e752501c173cd3cff,dd0ef060bc2848f1e65d15a9afcc666d10cb75034a83de712e03f0377ca77111,true,true,true,true,true
136,5100000,6,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,6,c9410c875e1e590c2b68aa4a0d2b0996393f20fc9a242f13802cca1f082a7df7,f8f01f1de956433e4e29d91033759db67943f0eba8bcb8de1c4d5b7f7a2f8a81,4bfc1edcecbd4fdc64544e5580b897c879258b853c8658c7b332d2b44f5c1110,true,true,true,true,true
136,5100000,6,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,6,c9410c875e1e590c2b68aa4a0d2b0996393f20fc9a242f13802cca1f082a7df7,f8f01f1de956433e4e29d91033759db67943f0eba8bcb8de1c4d5b7f7a2f8a81,4bfc1edcecbd4fdc64544e5580b897c879258b853c8658c7b332d2b44f5c1110,true,true,true,true,true
137,5100000,6,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,663d8aa96c850157d38b600e2604cd0fe6fff593f324a73ee03edc39d998a9ed,45151faa2e566d10d0c4a7e58f0b174013cec0283fbd4c15555d45ae3132632b,6755b4b0588ff6d4917baf8bf4344de1c9cbe4cbab0f5e9e3ff28630dda7df29,true,true,true,true,true
137,5100000,6,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,663d8aa96c850157d38b600e2604cd0fe6fff593f324a73ee03edc39d998a9ed,45151faa2e566d10d0c4a7e58f0b174013cec0283fbd4c15555d45ae3132632b,6755b4b0588ff6d4917baf8bf4344de1c9cbe4cbab0f5e9e3ff28630dda7df29,true,true,true,true,true
138,5100000,6,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,1c6b75190bad2fa4901f7d283f7795ef9dae605a121f10efe67de25dd63b1f59,ee0e9f121004a93ff0b7fef97d293254328ea3b62f3ff28bb473d2e485470b17,cd9bd536a1cec806f3c50c764b42efa52128a647df71f3c5fe714da9e1c9aa7b,true,true,true,true,true
138,5100000,6,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,6,1c6b75190bad2fa4901f7d283f7795ef9dae605a121f10efe67de25dd63b1f59,ee0e9f121004a93ff0b7fef97d293254328ea3b62f3ff28bb473d2e485470b17,cd9bd536a1cec806f3c50c764b42efa52128a647df71f3c5fe714da9e1c9aa7b,true,true,true,true,true
139,5100000,6,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,c4bca71438223bd8fde886247cc999bb8bc256506f0f2936826d8a1be38f8ba5,ef64eace922d62007835c0b3307eb14a6a3299070ba3ca1fb2024baa34c749b6,6fefbfdae90c9e2fcfd8880bf8b503005da44c8f36395fb77f6ff34e1260ac77,true,true,true,true,true
139,5100000,6,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,c4bca71438223bd8fde886247cc999bb8bc256506f0f2936826d8a1be38f8ba5,ef64eace922d62007835c0b3307eb14a6a3299070ba3ca1fb2024baa34c749b6,6fefbfdae90c9e2fcfd8880bf8b503005da44c8f36395fb77f6ff34e1260ac77,true,true,true,true,true
140,5100000,6,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,7365a880514fbf6b10154acbb8462c96096fb33679c11f74a25e71ba35d04dce,04062fdd283324ada383e6df09ad2e10b45a28e7cacdf223e5298e901b16bea9,f5f81a217279138b97d5b63a3d3271bd441ccf3aeca70a7d388feeb2a241f785,true,true,true,true,true
140,5100000,6,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,6,7365a880514fbf6b10154acbb8462c96096fb33679c11f74a25e71ba35d04dce,04062fdd283324ada383e6df09ad2e10b45a28e7cacdf223e5298e901b16bea9,f5f81a217279138b97d5b63a3d3271bd441ccf3aeca70a7d388feeb2a241f785,true,true,true,true,true
141,5100000,7,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,13ee8f69150c1a8c59bf65f75904f8895af7c8e13b3e996e50934958518758de,0f2486f5a0d786d3bfe3501a2ebb189e975b7512549f2fdcdec1031409e15e67,035624130960ffbe43a9e45f2a236fbdeb5e7132c3e3568b234d766fd3642d9a,true,true,false,true,false
141,5100000,7,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,13ee8f69150c1a8c59bf65f75904f8895af7c8e13b3e996e50934958518758de,0f2486f5a0d786d3bfe3501a2ebb189e975b7512549f2fdcdec1031409e15e67,33adbd1e0bb3c47347cbfc699c86f7f57c70e35db274532146e038bc03a3dade,true,true,false,true,false
142,5100000,7,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,843cf030ce6eec170cd257733dced9ea9bea620b37b657fe195c2f1ec853fa1a,bdb98b61806b951eb5ea4c1209b141719d182f2d36c0d417199e856c8f349346,69b8e0b40a6a1476abe6fb90f5e3825f77aa1d8250aa6b8084c7d8f675811f66,true,true,false,true,false
142,5100000,7,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,8,843cf030ce6eec170cd257733dced9ea9bea620b37b657fe195c2f1ec853fa1a,bdb98b61806b951eb5ea4c1209b141719d182f2d36c0d417199e856c8f349346,422f452795e18f0100b73a1a4903bdf7b0301c909cf8eceac47ee0e32886dd8b,true,true,false,true,false
143,5100000,7,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,45a2e0f72f541f933ccfdd177d192f97a5181f0c4f75772caa8f135e1250aeed,eef3ed119f6129900f0b96afdbfb05b4e71bf6064d5c75e42392192f0c318cf4,5b8d10551c941da7a0f9bc1d4d6a9e200412e78943f40d2c7eca35a96e99b1c9,true,true,false,true,false
143,5100000,7,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,45a2e0f72f541f933ccfdd177d192f97a5181f0c4f75772caa8f135e1250aeed,eef3ed119f6129900f0b96afdbfb05b4e71bf6064d5c75e42392192f0c318cf4,6b0745a6e1b70633e06dac5e1f1704f87dad4043c28e6b32c988313d179d8ea1,true,true,false,true,false
144,5100000,7,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,1632ce60c3975c1cb98db40fbfaa4f464c4b84cbe901226d8b76ae00f4faea4a,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,043d195eb7cc98481a70f0fb7c0c815610dbec6a469b727d6eb5f416d0d16a62,true,true,false,true,false
144,5100000,7,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,19,1632ce60c3975c1cb98db40fbfaa4f464c4b84cbe901226d8b76ae00f4faea4a,4e0147907f326901e2267ff6378859bd72da24e1e1e0c41f2199404f11d40831,98e62084c8209654ad30942d15442b2e3a0608bae4fea9e6590868d3fd9bbbc2,true,true,false,true,false
145,5100000,7,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,051e9c2bcf44beb8110403949d9a90ba2662d21e1f82eee92ec291e1f172a8b1,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,100d184cc29bc840b1f6d541d0ee26de6e0bdf5496297e0c47985c135cfb8b64,true,true,false,true,false
145,5100000,7,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,051e9c2bcf44beb8110403949d9a90ba2662d21e1f82eee92ec291e1f172a8b1,a4ec211a3d1459609c215d3070a5f833502243fe7eae52dde120afbda5b8f1aa,7f0208f847d01592e5e544724b24d91f871634f351d28474b3ff705d182264b0,true,true,false,true,false
146,5100000,7,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,a8fe86771abf5f975fcfda71196d1c16be04e63a05e65791cbe5b2443ce0753a,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,e84bf37c8e7ca7ab0c3d2530d81861e1db743e161f9fc89ce3f85d9dabc0c55c,true,true,false,true,false
146,5100000,7,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,8,a8fe86771abf5f975fcfda71196d1c16be04e63a05e65791cbe5b2443ce0753a,f6ac8b4e2c6639ae77737ab65ea853f3694b820a8a3a8267dd13b137ddb317db,1e8ac1ae27553e30f06286e5f47b67373d20ebb0ee573cf1eb769a74691ceac1,true,true,false,true,false
147,5100000,7,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,1907a32d9c1e5f4bf3cf2cddf38e982d0184f05a657b14f74bc77ca34ad2239d,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,48aa2796dc6ca5451e79437937206c3f7299acf13342bece80b27db83e2bf39f,true,true,false,true,false
147,5100000,7,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,1907a32d9c1e5f4bf3cf2cddf38e982d0184f05a657b14f74bc77ca34ad2239d,e02e55930659127faadc3f56f1035b49481bba036d7883c2887ef30afaceb12e,fea7d1be1c9eeefde786e9970174a4d198c1b8f88cdabcce257f6b06aceaa00b,true,true,false,true,false
148,5100000,7,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,6bdde93fef2d6e6845e9c03f3395158f858d5f62649af0e198af8b0674567976,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,1d54d943f722a3cde06fa3944bb23127da84178aebdcc09f280df4e07d708102,true,true,false,true,false
148,5100000,7,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,8,6bdde93fef2d6e6845e9c03f3395158f858d5f62649af0e198af8b0674567976,28780b02cf422b170f6d6e6ee56883494ce1b6d76bdec4a97673ef521195b7e4,ec3f4cb179599876a8c320ed1b5560125e9abfde558f5a875158e816d2f8f2eb,true,true,false,true,false
149,5100000,7,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,59cd519ab5e973e103c86b0f811275385eb3e3fe338f2b058b19669e25633b1f,14f34ced708e3cc9db4e8c43ff0a402b40ddb10e1725778ec54db4ff47248fbd,true,true,false,true,false
