row_type,protocol,mode,claim_eligible,passed,workload,seed,depth,view,price_micros,uses_per_cycle,acquisition_work,installation_work,retained_bytes,maintenance_per_cycle,concrete_per_cycle,motif_per_cycle,gain_micros,break_even_cycles,break_even_invocations,horizon_cycles,horizon_invocations,delta_cost_micros,gate,gate_status
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,0,,,,,,,,,,,256,256,-579262000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,0,,,,,,,,,,,1024,1024,-2328766000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,0,,,,,,,,,,,10000,10000,-22776094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,0,,,,,,,,,,,100000,100000,-227796094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,0,,,,,,,,,,,1000000,1000000,-2277996094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,0,,,,,,,,,,,10000000,10000000,-22779996094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,1,6,1053000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,2,12,-1800000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,4,24,-7506000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,8,48,-18918000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,16,96,-41742000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,32,192,-87390000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,64,384,-178686000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,128,768,-361278000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,256,1536,-726462000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,1024,6144,-2917566000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,10000,60000,-28526094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,100000,600000,-285296094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,1000000,6000000,-2852996094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,0,,,,,,,,,,,10000000,60000000,-28529996094000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,1,1,4211000308,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,2,2,4516000616,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,4,4,5126001232,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,8,8,6346002464,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,16,16,8786004928,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,32,32,13666009856,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,64,64,23426019712,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,128,128,42946039424,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,256,256,81986078848,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,1024,1024,316226315392,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,10000,10000,3053909080000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,100000,100000,30503936800000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,1000000,1000000,305004214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,5,compiled-plus-motif-incremental,1,,,,,,,,,,,10000000,10000000,3050006986000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,1,1,4148000308,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,2,2,4390000616,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,4,4,4874001232,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,8,8,5842002464,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,16,16,7778004928,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,32,32,11650009856,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,64,64,19394019712,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,128,128,34882039424,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,256,256,65858078848,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,1024,1024,251714315392,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,10000,10000,2423909080000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,100000,100000,24203936800000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,1000000,1000000,242004214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,8,compiled-plus-motif-incremental,1,,,,,,,,,,,10000000,10000000,2420006986000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,1,1,3980000308,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,2,2,4054000616,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,4,4,4202001232,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,8,8,4498002464,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,16,16,5090004928,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,32,32,6274009856,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,64,64,8642019712,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,128,128,13378039424,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,256,256,22850078848,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,1024,1024,79682315392,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,10000,10000,743909080000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,100000,100000,7403936800000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,1000000,1000000,74004214000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,16,compiled-plus-motif-incremental,1,,,,,,,,,,,10000000,10000000,740006986000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,1,1,3644000308,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,2,2,3382000616,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,4,4,2858001232,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,8,8,1810002464,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,16,16,-285995072,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,32,32,-4477990144,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,64,64,-12861980288,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,128,128,-29629960576,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,256,256,-63165921152,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,1024,1024,-264381684608,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,10000,10000,-2616090920000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,100000,100000,-26196063200000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,1000000,1000000,-261995786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,32,compiled-plus-motif-incremental,1,,,,,,,,,,,10000000,10000000,-2619993014000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,1,1,2972000308,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,2,2,2038000616,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,4,4,170001232,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,8,8,-3565997536,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,16,16,-11037995072,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,32,32,-25981990144,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,64,64,-55869980288,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,128,128,-115645960576,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,256,256,-235197921152,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,1024,1024,-952509684608,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,10000,10000,-9336090920000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,100000,100000,-93396063200000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,1000000,1000000,-933995786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,64,compiled-plus-motif-incremental,1,,,,,,,,,,,10000000,10000000,-9339993014000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,1,1,1628000308,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,2,2,-649999384,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,4,4,-5205998768,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,8,8,-14317997536,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,16,16,-32541995072,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,32,32,-68989990144,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,64,64,-141885980288,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,128,128,-287677960576,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,256,256,-579261921152,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,1024,1024,-2328765684608,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,10000,10000,-22776090920000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,100000,100000,-227796063200000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,1000000,1000000,-2277995786000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,exclusive-depth,3,128,compiled-plus-motif-incremental,1,,,,,,,,,,,10000000,10000000,-22779993014000000,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,1,6,1053001848,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,2,12,-1799996304,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,4,24,-7505992608,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,8,48,-18917985216,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,16,96,-41741970432,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,32,192,-87389940864,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,64,384,-178685881728,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,128,768,-361277763456,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,256,1536,-726461526912,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,1024,6144,-2917564107648,,
horizon,reflected-compaction-economics-re0-v1,definitive,true,true,balanced-six-depth-cycle,3,,compiled-plus-motif-incremental,1,,,,,,,,,,,10000,60000,-28526075520000,,
