cell,context,form,stable_opportunity,stable_completed,stable_completed_cumulative,sparse_opportunity,sparse_completed,sparse_completed_cumulative,stable_resistance,sparse_resistance,stable_live_arrows,sparse_live_arrows,b_probe_effect,a_probe_effect,b_executable_contexts,deallocations,queue_comparisons,work
10,4,0,1,1,5,1,1,2,10,0,2,0,1,0,5,64,1040,4064
10,5,1,1,1,6,0,0,2,12,1,2,2,1,0,6,2,145,2709
10,6,2,1,1,7,0,0,2,14,1,2,2,1,0,7,4,148,2765
10,7,3,1,1,8,0,0,2,15,0,2,0,1,0,8,36,1013,4634
10,8,0,1,1,9,1,0,2,17,0,2,0,1,0,9,32,994,4549
10,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,2,145,3743
10,10,2,1,1,11,0,0,2,21,1,2,2,1,0,11,4,148,3801
10,11,3,1,1,12,0,0,2,22,0,2,0,1,0,12,38,1010,5521
10,12,0,1,1,13,1,1,3,24,4,2,2,1,1,13,0,1010,6253
10,13,1,1,1,14,0,0,3,26,3,2,2,1,1,14,32,168,4882
10,14,2,1,1,15,0,0,3,27,0,2,0,1,0,15,6,171,4893
10,15,3,1,1,16,0,0,3,29,1,2,2,1,0,16,0,1013,6866
10,16,0,1,1,17,1,1,4,31,4,2,2,1,1,17,32,1040,7489
10,17,1,1,1,18,0,0,4,32,2,2,2,1,1,18,32,195,6303
10,18,2,1,1,19,0,0,4,34,0,2,0,1,0,19,4,130,4958
10,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,0,1013,7951
10,20,0,1,1,21,1,1,5,38,4,2,2,1,1,21,32,1040,8577
10,21,1,1,1,22,0,0,5,39,2,2,2,1,1,22,32,171,6830
10,22,2,1,1,23,0,0,5,41,1,2,2,1,0,23,2,148,6739
10,23,3,1,1,24,0,0,5,43,1,2,2,1,0,24,4,1013,9081
10,24,0,1,1,25,1,1,6,44,0,2,0,1,0,25,64,1040,9792
10,25,1,1,1,26,0,0,6,46,1,2,2,1,0,26,2,145,7721
10,26,2,1,1,27,0,0,6,48,1,2,2,1,0,27,4,148,7777
10,27,3,1,1,28,0,0,6,49,0,2,0,1,0,28,36,1013,10362
10,28,0,1,1,29,1,0,6,51,0,2,0,1,0,29,32,994,9561
10,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,2,145,8755
10,30,2,1,1,31,0,0,6,55,1,2,2,1,0,31,4,148,8813
10,31,3,1,1,32,0,0,6,56,0,2,0,1,0,32,38,1010,10891
10,32,1,1,1,33,0,0,6,58,1,2,2,1,0,33,0,145,9336
10,33,2,1,1,34,0,0,6,60,1,2,2,1,0,34,4,148,9401
10,34,3,1,1,35,0,0,6,61,0,2,0,1,0,35,38,1013,12218
11,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,993,2404
11,1,1,1,1,2,1,0,0,5,0,2,0,1,0,2,64,1037,3282
11,2,2,1,1,3,0,0,0,7,1,2,2,1,0,3,2,152,2148
11,3,3,1,1,4,0,0,0,9,1,2,2,1,0,4,4,152,2204
11,4,0,1,1,5,0,0,0,10,0,2,0,1,0,5,38,1013,4023
11,5,1,1,1,6,1,1,1,12,4,2,2,1,1,6,0,1014,4431
11,6,2,1,1,7,0,0,1,14,3,2,2,1,1,7,32,173,3288
11,7,3,1,1,8,0,0,1,15,0,2,0,1,0,8,6,173,3296
11,8,0,1,1,9,0,0,1,17,0,2,0,1,0,9,34,932,4250
11,9,1,1,1,10,1,1,2,19,4,2,2,1,1,10,0,1014,5580
11,10,2,1,1,11,0,0,2,21,3,2,2,1,1,11,32,173,4296
11,11,3,1,1,12,0,0,2,22,0,2,0,1,0,12,6,155,4270
11,12,0,1,1,13,0,0,2,24,1,2,2,1,0,13,0,1013,6221
11,13,1,1,1,14,1,1,3,26,4,2,2,1,1,14,32,1042,6818
11,14,2,1,1,15,0,0,3,27,2,2,2,1,1,15,32,198,5677
11,15,3,1,1,16,0,0,3,29,1,2,2,1,0,16,2,152,5199
11,16,0,1,1,17,0,0,3,31,1,2,2,1,0,17,4,1013,7350
11,17,1,1,1,18,1,1,4,32,3,2,2,1,1,18,62,1042,8033
11,18,2,1,1,19,0,0,4,34,2,2,2,1,1,19,2,162,5744
11,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,2,152,6178
11,20,0,1,1,21,0,0,4,38,1,2,2,1,0,21,4,1013,8470
11,21,1,1,1,22,1,0,4,39,0,2,0,1,0,22,64,1037,8654
11,22,2,1,1,23,0,0,4,41,1,2,2,1,0,23,2,152,7160
11,23,3,1,1,24,0,0,4,43,1,2,2,1,0,24,4,152,7216
11,24,0,1,1,25,0,0,4,44,0,2,0,1,0,25,38,1013,9751
11,25,1,1,1,26,1,1,5,46,4,2,2,1,1,26,0,1014,10159
11,26,2,1,1,27,0,0,5,48,3,2,2,1,1,27,32,173,8300
11,27,3,1,1,28,0,0,5,49,0,2,0,1,0,28,6,173,8308
11,28,0,1,1,29,0,0,5,51,0,2,0,1,0,29,34,932,8904
11,29,1,1,1,30,1,1,6,53,4,2,2,1,1,30,0,1014,11308
11,30,2,1,1,31,0,0,6,55,3,2,2,1,1,31,32,173,9308
11,31,3,1,1,32,0,0,6,56,0,2,0,1,0,32,6,155,9282
11,32,0,1,1,33,0,0,6,58,1,2,2,1,0,33,0,1013,11949
11,33,2,1,1,34,0,0,6,60,1,2,2,1,0,34,32,175,9840
11,34,3,1,1,35,0,0,6,61,0,2,0,1,0,35,6,175,9848
12,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,135,976
12,1,1,1,1,2,0,0,0,5,0,2,0,1,0,2,8,147,1310
12,2,2,1,1,3,0,0,0,7,1,2,2,1,0,3,0,1143,3046
12,3,3,1,1,4,1,1,1,9,4,2,2,1,1,4,35,1173,3696
12,4,0,1,1,5,0,0,1,10,2,2,2,1,1,5,35,198,2622
12,5,1,1,1,6,0,0,1,12,1,2,2,1,0,6,2,147,2339
12,6,2,1,1,7,0,0,1,14,1,2,2,1,0,7,4,1143,4270
12,7,3,1,1,8,1,1,2,15,3,2,2,1,1,8,68,1173,5013
12,8,0,1,1,9,0,0,2,17,2,2,2,1,1,9,2,165,3172
12,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,2,147,3402
12,10,2,1,1,11,0,0,2,21,1,2,2,1,0,11,4,1143,5486
12,11,3,1,1,12,1,0,2,22,0,2,0,1,0,12,70,1168,5922
12,12,0,1,1,13,0,0,2,24,1,2,2,1,0,13,2,150,4471
12,13,1,1,1,14,0,0,2,26,1,2,2,1,0,14,4,147,4524
12,14,2,1,1,15,0,0,2,27,0,2,0,1,0,15,41,1143,6869
12,15,3,1,1,16,1,1,3,29,4,2,2,1,1,16,0,1147,7319
12,16,0,1,1,17,0,0,3,31,3,2,2,1,1,17,35,175,5701
12,17,1,1,1,18,0,0,3,32,0,2,0,1,0,18,6,172,5700
12,18,2,1,1,19,0,0,3,34,0,2,0,1,0,19,37,1055,6654
12,19,3,1,1,20,1,1,4,36,4,2,2,1,1,20,0,1147,8564
12,20,0,1,1,21,0,0,4,38,3,2,2,1,1,21,35,175,6793
12,21,1,1,1,22,0,0,4,39,0,2,0,1,0,22,6,150,6754
12,22,2,1,1,23,0,0,4,41,1,2,2,1,0,23,0,1143,9253
12,23,3,1,1,24,1,1,5,43,4,2,2,1,1,24,35,1173,9904
12,24,0,1,1,25,0,0,5,44,2,2,2,1,1,25,35,198,8442
12,25,1,1,1,26,0,0,5,46,1,2,2,1,0,26,2,147,7771
12,26,2,1,1,27,0,0,5,48,1,2,2,1,0,27,4,1143,10478
12,27,3,1,1,28,1,1,6,49,3,2,2,1,1,28,68,1173,11221
12,28,0,1,1,29,0,0,6,51,2,2,2,1,1,29,2,165,8216
12,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,2,147,8834
12,30,2,1,1,31,0,0,6,55,1,2,2,1,0,31,4,1143,11694
12,31,3,1,1,32,1,0,6,56,0,2,0,1,0,32,70,1168,11742
12,32,0,1,1,33,0,0,6,58,1,2,2,1,0,33,2,150,9903
12,33,1,1,1,34,0,0,6,60,1,2,2,1,0,34,4,147,9956
12,34,2,1,1,35,0,0,6,61,0,2,0,1,0,35,41,1143,13077
13,0,0,1,1,1,1,1,1,4,4,2,2,1,1,1,2,1126,2540
13,1,1,1,1,2,0,0,1,5,2,2,2,1,1,2,37,171,1857
13,2,2,1,1,3,0,0,1,7,1,2,2,1,0,3,2,148,1769
13,3,3,1,1,4,0,0,1,9,1,2,2,1,0,4,4,1141,3613
13,4,0,1,1,5,1,1,2,10,0,2,0,1,0,5,70,1172,4353
13,5,1,1,1,6,0,0,2,12,1,2,2,1,0,6,2,148,2835
13,6,2,1,1,7,0,0,2,14,1,2,2,1,0,7,4,148,2890
13,7,3,1,1,8,0,0,2,15,0,2,0,1,0,8,39,1141,4996
13,8,0,1,1,9,1,0,2,17,0,2,0,1,0,9,35,1123,4889
13,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,2,148,3953
13,10,2,1,1,11,0,0,2,21,1,2,2,1,0,11,4,148,4010
13,11,3,1,1,12,0,0,2,22,0,2,0,1,0,12,41,1138,5961
13,12,0,1,1,13,1,1,3,24,4,2,2,1,1,13,0,1142,6722
13,13,1,1,1,14,0,0,3,26,3,2,2,1,1,14,35,171,5184
13,14,2,1,1,15,0,0,3,27,0,2,0,1,0,15,6,171,5186
13,15,3,1,1,16,0,0,3,29,1,2,2,1,0,16,0,1141,7414
13,16,0,1,1,17,1,1,4,31,4,2,2,1,1,17,35,1172,8060
13,17,1,1,1,18,0,0,4,32,2,2,2,1,1,18,35,198,6718
13,18,2,1,1,19,0,0,4,34,0,2,0,1,0,19,4,130,5281
13,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,0,1141,8595
13,20,0,1,1,21,1,1,5,38,4,2,2,1,1,21,35,1172,9244
13,21,1,1,1,22,0,0,5,39,2,2,2,1,1,22,35,174,7302
13,22,2,1,1,23,0,0,5,41,1,2,2,1,0,23,2,148,7200
13,23,3,1,1,24,0,0,5,43,1,2,2,1,0,24,4,1141,9821
13,24,0,1,1,25,1,1,6,44,0,2,0,1,0,25,70,1172,10561
13,25,1,1,1,26,0,0,6,46,1,2,2,1,0,26,2,148,8267
13,26,2,1,1,27,0,0,6,48,1,2,2,1,0,27,4,148,8322
13,27,3,1,1,28,0,0,6,49,0,2,0,1,0,28,39,1141,11204
13,28,0,1,1,29,1,0,6,51,0,2,0,1,0,29,35,1123,10321
13,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,2,148,9385
13,30,2,1,1,31,0,0,6,55,1,2,2,1,0,31,4,148,9442
13,31,3,1,1,32,0,0,6,56,0,2,0,1,0,32,41,1138,11781
13,32,1,1,1,33,0,0,6,58,1,2,2,1,0,33,0,148,10009
13,33,2,1,1,34,0,0,6,60,1,2,2,1,0,34,4,148,10072
13,34,3,1,1,35,0,0,6,61,0,2,0,1,0,35,41,1141,13204
14,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,1129,2543
14,1,1,1,1,2,1,0,0,5,0,2,0,1,0,2,70,1169,3516
14,2,2,1,1,3,0,0,0,7,1,2,2,1,0,3,2,149,2232
14,3,3,1,1,4,0,0,0,9,1,2,2,1,0,4,4,152,2289
14,4,0,1,1,5,0,0,0,10,0,2,0,1,0,5,41,1149,4276
14,5,1,1,1,6,1,1,1,12,4,2,2,1,1,6,0,1146,4754
14,6,2,1,1,7,0,0,1,14,3,2,2,1,1,7,35,170,3460
14,7,3,1,1,8,0,0,1,15,0,2,0,1,0,8,6,173,3465
14,8,0,1,1,9,0,0,1,17,0,2,0,1,0,9,37,1064,4544
14,9,1,1,1,10,1,1,2,19,4,2,2,1,1,10,0,1146,5999
14,10,2,1,1,11,0,0,2,21,3,2,2,1,1,11,35,170,4552
14,11,3,1,1,12,0,0,2,22,0,2,0,1,0,12,6,155,4523
14,12,0,1,1,13,0,0,2,24,1,2,2,1,0,13,0,1149,6660
14,13,1,1,1,14,1,1,3,26,4,2,2,1,1,14,35,1174,7339
14,14,2,1,1,15,0,0,3,27,2,2,2,1,1,15,35,195,6039
14,15,3,1,1,16,0,0,3,29,1,2,2,1,0,16,2,152,5536
14,16,0,1,1,17,0,0,3,31,1,2,2,1,0,17,4,1149,7885
14,17,1,1,1,18,1,1,4,32,3,2,2,1,1,18,68,1174,8656
14,18,2,1,1,19,0,0,4,34,2,2,2,1,1,19,2,158,6129
14,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,2,152,6599
14,20,0,1,1,21,0,0,4,38,1,2,2,1,0,21,4,1149,9101
14,21,1,1,1,22,1,0,4,39,0,2,0,1,0,22,70,1169,9337
14,22,2,1,1,23,0,0,4,41,1,2,2,1,0,23,2,149,7664
14,23,3,1,1,24,0,0,4,43,1,2,2,1,0,24,4,152,7721
14,24,0,1,1,25,0,0,4,44,0,2,0,1,0,25,41,1149,10484
14,25,1,1,1,26,1,1,5,46,4,2,2,1,1,26,0,1146,10962
14,26,2,1,1,27,0,0,5,48,3,2,2,1,1,27,35,170,8892
14,27,3,1,1,28,0,0,5,49,0,2,0,1,0,28,6,173,8897
14,28,0,1,1,29,0,0,5,51,0,2,0,1,0,29,37,1064,9588
14,29,1,1,1,30,1,1,6,53,4,2,2,1,1,30,0,1146,12207
14,30,2,1,1,31,0,0,6,55,3,2,2,1,1,31,35,170,9984
14,31,3,1,1,32,0,0,6,56,0,2,0,1,0,32,6,155,9955
14,32,0,1,1,33,0,0,6,58,1,2,2,1,0,33,0,1149,12868
14,33,2,1,1,34,0,0,6,60,1,2,2,1,0,34,35,172,10557
14,34,3,1,1,35,0,0,6,61,0,2,0,1,0,35,6,175,10563
15,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,132,973
15,1,1,1,1,2,0,0,0,5,0,2,0,1,0,2,41,1144,2943
15,2,2,1,1,3,1,1,1,7,4,2,2,1,1,3,0,1147,3541
15,3,3,1,1,4,0,0,1,9,3,2,2,1,1,4,35,172,2395
15,4,0,1,1,5,0,0,1,10,0,2,0,1,0,5,6,172,2397
15,5,1,1,1,6,0,0,1,12,1,2,2,1,0,6,0,1147,4199
15,6,2,1,1,7,1,1,2,14,4,2,2,1,1,7,35,1173,4879
15,7,3,1,1,8,0,0,2,15,2,2,2,1,1,8,35,195,3728
15,8,0,1,1,9,0,0,2,17,0,2,0,1,0,9,4,130,2889
15,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,0,1147,5380
15,10,2,1,1,11,1,1,3,21,4,2,2,1,1,11,35,1173,6063
15,11,3,1,1,12,0,0,3,22,2,2,2,1,1,12,35,175,4515
15,12,0,1,1,13,0,0,3,24,1,2,2,1,0,13,2,147,4411
15,13,1,1,1,14,0,0,3,26,1,2,2,1,0,14,4,1147,6606
15,14,2,1,1,15,1,1,4,27,0,2,0,1,0,15,70,1173,7380
15,15,3,1,1,16,0,0,4,29,1,2,2,1,0,16,2,147,5480
15,16,0,1,1,17,0,0,4,31,1,2,2,1,0,17,4,147,5533
15,17,1,1,1,18,0,0,4,32,0,2,0,1,0,18,39,1147,7989
15,18,2,1,1,19,1,0,4,34,0,2,0,1,0,19,35,1123,7537
15,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,2,147,6598
15,20,0,1,1,21,0,0,4,38,1,2,2,1,0,21,4,147,6653
15,21,1,1,1,22,0,0,4,39,0,2,0,1,0,22,41,1144,8765
15,22,2,1,1,23,1,1,5,41,4,2,2,1,1,23,0,1147,9749
15,23,3,1,1,24,0,0,5,43,3,2,2,1,1,24,35,172,7827
15,24,0,1,1,25,0,0,5,44,0,2,0,1,0,25,6,172,7829
15,25,1,1,1,26,0,0,5,46,1,2,2,1,0,26,0,1147,10407
15,26,2,1,1,27,1,1,6,48,4,2,2,1,1,27,35,1173,11087
15,27,3,1,1,28,0,0,6,49,2,2,2,1,1,28,35,195,9548
15,28,0,1,1,29,0,0,6,51,0,2,0,1,0,29,4,130,7545
15,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,0,1147,11588
15,30,2,1,1,31,1,1,7,55,4,2,2,1,1,31,35,1173,12271
15,31,3,1,1,32,0,0,7,56,2,2,2,1,1,32,35,175,9947
15,32,0,1,1,33,0,0,7,58,1,2,2,1,0,33,2,147,9843
15,33,1,1,1,34,0,0,7,60,1,2,2,1,0,34,4,1147,12814
15,34,3,1,1,35,0,0,7,61,0,2,0,1,0,35,37,168,10538
16,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,132,973
16,1,1,1,1,2,0,0,0,5,0,2,0,1,0,2,30,698,2337
16,2,2,1,1,3,1,1,1,7,4,2,2,1,1,3,0,705,2750
16,3,3,1,1,4,0,0,1,9,3,2,2,1,1,4,24,171,2067
16,4,0,1,1,5,0,0,1,10,0,2,0,1,0,5,6,168,2088
16,5,1,1,1,6,0,0,1,12,1,2,2,1,0,6,0,701,3252
16,6,2,1,1,7,1,1,2,14,4,2,2,1,1,7,24,735,3714
16,7,3,1,1,8,0,0,2,15,2,2,2,1,1,8,24,198,3050
16,8,0,1,1,9,0,0,2,17,0,2,0,1,0,9,4,127,2361
16,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,0,701,4081
16,10,2,1,1,11,1,1,3,21,4,2,2,1,1,11,24,735,4546
16,11,3,1,1,12,0,0,3,22,2,2,2,1,1,12,24,174,3569
16,12,0,1,1,13,0,0,3,24,1,2,2,1,0,13,2,145,3486
16,13,1,1,1,14,0,0,3,26,1,2,2,1,0,14,4,701,4955
16,14,2,1,1,15,1,1,4,27,0,2,0,1,0,15,48,735,5489
16,15,3,1,1,16,0,0,4,29,1,2,2,1,0,16,2,148,4248
16,16,0,1,1,17,0,0,4,31,1,2,2,1,0,17,4,145,4300
16,17,1,1,1,18,0,0,4,32,0,2,0,1,0,18,28,701,5964
16,18,2,1,1,19,1,0,4,34,0,2,0,1,0,19,24,697,5570
16,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,2,148,5058
16,20,0,1,1,21,0,0,4,38,1,2,2,1,0,21,4,145,5112
16,21,1,1,1,22,0,0,4,39,0,2,0,1,0,22,30,698,6509
16,22,2,1,1,23,1,1,5,41,4,2,2,1,1,23,0,705,7198
16,23,3,1,1,24,0,0,5,43,3,2,2,1,1,24,24,171,5959
16,24,0,1,1,25,0,0,5,44,0,2,0,1,0,25,6,168,5980
16,25,1,1,1,26,0,0,5,46,1,2,2,1,0,26,0,701,7700
16,26,2,1,1,27,1,1,6,48,4,2,2,1,1,27,24,735,8162
16,27,3,1,1,28,0,0,6,49,2,2,2,1,1,28,24,198,7220
16,28,0,1,1,29,0,0,6,51,0,2,0,1,0,29,4,127,5697
16,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,0,701,8529
16,30,2,1,1,31,1,1,7,55,4,2,2,1,1,31,24,735,8994
16,31,3,1,1,32,0,0,7,56,2,2,2,1,1,32,24,174,7461
16,32,0,1,1,33,0,0,7,58,1,2,2,1,0,33,2,145,7378
16,33,1,1,1,34,0,0,7,60,1,2,2,1,0,34,4,701,9403
16,34,3,1,1,35,0,0,7,61,0,2,0,1,0,35,26,173,7901
17,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,132,979
17,1,1,1,1,2,0,0,0,5,0,2,0,1,0,2,8,149,1310
17,2,2,1,1,3,0,0,0,7,1,2,2,1,0,3,0,709,2398
17,3,3,1,1,4,1,1,1,9,4,2,2,1,1,4,24,737,2881
17,4,0,1,1,5,0,0,1,10,2,2,2,1,1,5,24,195,2266
17,5,1,1,1,6,0,0,1,12,1,2,2,1,0,6,2,149,2032
17,6,2,1,1,7,0,0,1,14,1,2,2,1,0,7,4,709,3270
17,7,3,1,1,8,1,1,2,15,3,2,2,1,1,8,46,737,3824
17,8,0,1,1,9,0,0,2,17,2,2,2,1,1,9,2,158,2592
17,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,2,149,2787
17,10,2,1,1,11,0,0,2,21,1,2,2,1,0,11,4,709,4134
17,11,3,1,1,12,1,0,2,22,0,2,0,1,0,12,48,732,4447
17,12,0,1,1,13,0,0,2,24,1,2,2,1,0,13,2,149,3547
17,13,1,1,1,14,0,0,2,26,1,2,2,1,0,14,4,149,3601
17,14,2,1,1,15,0,0,2,27,0,2,0,1,0,15,30,709,5143
17,15,3,1,1,16,1,1,3,29,4,2,2,1,1,16,0,709,5470
17,16,0,1,1,17,0,0,3,31,3,2,2,1,1,17,24,170,4445
17,17,1,1,1,18,0,0,3,32,0,2,0,1,0,18,6,170,4469
17,18,2,1,1,19,0,0,3,34,0,2,0,1,0,19,26,646,4920
17,19,3,1,1,20,1,1,4,36,4,2,2,1,1,20,0,709,6363
17,20,0,1,1,21,0,0,4,38,3,2,2,1,1,21,24,170,5229
17,21,1,1,1,22,0,0,4,39,0,2,0,1,0,22,6,152,5219
17,22,2,1,1,23,0,0,4,41,1,2,2,1,0,23,0,709,6845
17,23,3,1,1,24,1,1,5,43,4,2,2,1,1,24,24,737,7329
17,24,0,1,1,25,0,0,5,44,2,2,2,1,1,25,24,195,6436
17,25,1,1,1,26,0,0,5,46,1,2,2,1,0,26,2,149,5924
17,26,2,1,1,27,0,0,5,48,1,2,2,1,0,27,4,709,7718
17,27,3,1,1,28,1,1,6,49,3,2,2,1,1,28,46,737,8272
17,28,0,1,1,29,0,0,6,51,2,2,2,1,1,29,2,158,6206
17,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,2,149,6679
17,30,2,1,1,31,0,0,6,55,1,2,2,1,0,31,4,709,8582
17,31,3,1,1,32,1,0,6,56,0,2,0,1,0,32,48,732,8617
17,32,0,1,1,33,0,0,6,58,1,2,2,1,0,33,2,149,7439
17,33,1,1,1,34,0,0,6,60,1,2,2,1,0,34,4,149,7493
17,34,2,1,1,35,0,0,6,61,0,2,0,1,0,35,30,709,9591
18,0,0,1,1,1,1,1,1,4,4,2,2,1,1,1,2,686,1957
18,1,1,1,1,2,0,0,1,5,2,2,2,1,1,2,26,172,1679
18,2,2,1,1,3,0,0,1,7,1,2,2,1,0,3,2,150,1616
18,3,3,1,1,4,0,0,1,9,1,2,2,1,0,4,4,707,2789
18,4,0,1,1,5,1,1,2,10,0,2,0,1,0,5,48,730,3340
18,5,1,1,1,6,0,0,2,12,1,2,2,1,0,6,2,147,2373
18,6,2,1,1,7,0,0,2,14,1,2,2,1,0,7,4,150,2429
18,7,3,1,1,8,0,0,2,15,0,2,0,1,0,8,28,707,3798
18,8,0,1,1,9,1,0,2,17,0,2,0,1,0,9,24,691,3688
18,9,1,1,1,10,0,0,2,19,1,2,2,1,0,10,2,147,3183
18,10,2,1,1,11,0,0,2,21,1,2,2,1,0,11,4,150,3241
18,11,3,1,1,12,0,0,2,22,0,2,0,1,0,12,30,704,4477
18,12,0,1,1,13,1,1,3,24,4,2,2,1,1,13,0,704,5049
18,13,1,1,1,14,0,0,3,26,3,2,2,1,1,14,24,172,4082
18,14,2,1,1,15,0,0,3,27,0,2,0,1,0,15,6,175,4109
18,15,3,1,1,16,0,0,3,29,1,2,2,1,0,16,0,707,5534
18,16,0,1,1,17,1,1,4,31,4,2,2,1,1,17,24,730,6013
18,17,1,1,1,18,0,0,4,32,2,2,2,1,1,18,24,195,5207
18,18,2,1,1,19,0,0,4,34,0,2,0,1,0,19,4,133,4093
18,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,0,707,6363
18,20,0,1,1,21,1,1,5,38,4,2,2,1,1,21,24,730,6845
18,21,1,1,1,22,0,0,5,39,2,2,2,1,1,22,24,175,5586
18,22,2,1,1,23,0,0,5,41,1,2,2,1,0,23,2,150,5507
18,23,3,1,1,24,0,0,5,43,1,2,2,1,0,24,4,707,7237
18,24,0,1,1,25,1,1,6,44,0,2,0,1,0,25,48,730,7788
18,25,1,1,1,26,0,0,6,46,1,2,2,1,0,26,2,147,6265
18,26,2,1,1,27,0,0,6,48,1,2,2,1,0,27,4,150,6321
18,27,3,1,1,28,0,0,6,49,0,2,0,1,0,28,28,707,8246
18,28,0,1,1,29,1,0,6,51,0,2,0,1,0,29,24,691,7580
18,29,1,1,1,30,0,0,6,53,1,2,2,1,0,30,2,147,7075
18,30,2,1,1,31,0,0,6,55,1,2,2,1,0,31,4,150,7133
18,31,3,1,1,32,0,0,6,56,0,2,0,1,0,32,30,704,8647
18,32,1,1,1,33,0,0,6,58,1,2,2,1,0,33,0,147,7544
18,33,2,1,1,34,0,0,6,60,1,2,2,1,0,34,4,150,7609
18,34,3,1,1,35,0,0,6,61,0,2,0,1,0,35,30,707,9718
19,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,685,1984
19,1,1,1,1,2,1,0,0,5,0,2,0,1,0,2,48,727,2702
19,2,2,1,1,3,0,0,0,7,1,2,2,1,0,3,2,148,1924
19,3,3,1,1,4,0,0,0,9,1,2,2,1,0,4,4,148,1980
19,4,0,1,1,5,0,0,0,10,0,2,0,1,0,5,30,701,3307
19,5,1,1,1,6,1,1,1,12,4,2,2,1,1,6,0,702,3611
19,6,2,1,1,7,0,0,1,14,3,2,2,1,1,7,24,171,2824
19,7,3,1,1,8,0,0,1,15,0,2,0,1,0,8,6,171,2848
19,8,0,1,1,9,0,0,1,17,0,2,0,1,0,9,26,634,3428
19,9,1,1,1,10,1,1,2,19,4,2,2,1,1,10,0,702,4504
19,10,2,1,1,11,0,0,2,21,3,2,2,1,1,11,24,171,3608
19,11,3,1,1,12,0,0,2,22,0,2,0,1,0,12,6,151,3596
19,12,0,1,1,13,0,0,2,24,1,2,2,1,0,13,0,701,5009
19,13,1,1,1,14,1,1,3,26,4,2,2,1,1,14,24,732,5470
19,14,2,1,1,15,0,0,3,27,2,2,2,1,1,15,24,198,4701
19,15,3,1,1,16,0,0,3,29,1,2,2,1,0,16,2,148,4303
19,16,0,1,1,17,0,0,3,31,1,2,2,1,0,17,4,701,5882
19,17,1,1,1,18,1,1,4,32,3,2,2,1,1,18,46,732,6413
19,18,2,1,1,19,0,0,4,34,2,2,2,1,1,19,2,159,4701
19,19,3,1,1,20,0,0,4,36,1,2,2,1,0,20,2,148,5058
19,20,0,1,1,21,0,0,4,38,1,2,2,1,0,21,4,701,6746
19,21,1,1,1,22,1,0,4,39,0,2,0,1,0,22,48,727,6874
19,22,2,1,1,23,0,0,4,41,1,2,2,1,0,23,2,148,5816
19,23,3,1,1,24,0,0,4,43,1,2,2,1,0,24,4,148,5872
19,24,0,1,1,25,0,0,4,44,0,2,0,1,0,25,30,701,7755
19,25,1,1,1,26,1,1,5,46,4,2,2,1,1,26,0,702,8059
19,26,2,1,1,27,0,0,5,48,3,2,2,1,1,27,24,171,6716
19,27,3,1,1,28,0,0,5,49,0,2,0,1,0,28,6,171,6740
19,28,0,1,1,29,0,0,5,51,0,2,0,1,0,29,26,634,7042
19,29,1,1,1,30,1,1,6,53,4,2,2,1,1,30,0,702,8952
19,30,2,1,1,31,0,0,6,55,3,2,2,1,1,31,24,171,7500
19,31,3,1,1,32,0,0,6,56,0,2,0,1,0,32,6,151,7488
19,32,0,1,1,33,0,0,6,58,1,2,2,1,0,33,0,701,9457
19,33,2,1,1,34,0,0,6,60,1,2,2,1,0,34,24,173,7920
19,34,3,1,1,35,0,0,6,61,0,2,0,1,0,35,6,173,7944
20,0,0,1,1,1,0,0,0,4,1,2,2,1,0,1,2,135,976
20,1,1,1,1,2,0,0,0,5,0,2,0,1,0,2,8,149,1310
20,2,2,1,1,3,0,0,0,7,1,2,2,1,0,3,0,813,2578
20,3,3,1,1,4,1,1,1,9,4,2,2,1,1,4,27,845,3092
20,4,0,1,1,5,0,0,1,10,2,2,2,1,1,5,27,198,2366
20,5,1,1,1,6,0,0,1,12,1,2,2,1,0,6,2,149,2115
20,6,2,1,1,7,0,0,1,14,1,2,2,1,0,7,4,813,3546
