case_id,root,phase,family,mechanics,states,measures,drive,modulation,fires,resistance_events,coupling_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
189,5600000,8,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,8,9f70736d51a03d6c7c9e2ac7904c0b01027c43dee145c53aaeb51e9f35a21f69,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,ed44e4e3851d98e592056115335d33683f609a570d1eae1d60f2cf65c335cbed,true,true,true,true,true
189,5600000,8,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,8,9f70736d51a03d6c7c9e2ac7904c0b01027c43dee145c53aaeb51e9f35a21f69,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,ed44e4e3851d98e592056115335d33683f609a570d1eae1d60f2cf65c335cbed,true,true,true,true,true
190,5600000,8,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,81,9aa6a21dd13a4c05dea62687d19e3fc7da055272d923b2b8fb2cfc442e092bc0,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,9fad5a1e3af02fb166fb1e0bea19932e887beb63686bbd9ff9b555e62fc67342,true,true,true,false,false
190,5600000,8,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,81,9aa6a21dd13a4c05dea62687d19e3fc7da055272d923b2b8fb2cfc442e092bc0,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,397a4a3ca5bebf2c37508293f7fac514b88359788f1404adea4c342b8f669bad,true,true,true,false,false
191,5600000,9,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,9,f3db3ca8a7cda6b4a658669b835bbc5a1b32151116252550c8485868bc38b3ab,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,100c56a2ec787bdce7917aea1d292a4a947a77fe7eab3bf69f46f53dd891ea13,true,true,true,true,true
191,5600000,9,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,9,f3db3ca8a7cda6b4a658669b835bbc5a1b32151116252550c8485868bc38b3ab,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,100c56a2ec787bdce7917aea1d292a4a947a77fe7eab3bf69f46f53dd891ea13,true,true,true,true,true
192,5600000,9,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,16,33b3984a4bba514f19fd6a79d8f8e1849c9aec8eed1230b247a6571ccc38ad72,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,c05979f12713251c971f3de338aebda225bcdb05dc4aabeda178a895230e57d2,true,true,true,true,true
192,5600000,9,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,16,33b3984a4bba514f19fd6a79d8f8e1849c9aec8eed1230b247a6571ccc38ad72,c3cea7df7be9f8102dffb262218c80009c67c3a64948c9b09e5423b8dc22a766,a7a1436c91365e1aef8066c7d527bd6ade2054240a2927292ec856e1f3c577d5,true,true,true,true,true
193,5600000,9,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,9,d8e8557d19e1f2979b1d57726ae109fde4a78d42d0a3689eafc580fdba3ddb70,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,1e2df753622a03dcd5d8b212c198de939626688c13f0a335d5aa550ca9ad72f4,true,true,true,true,true
193,5600000,9,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,9,d8e8557d19e1f2979b1d57726ae109fde4a78d42d0a3689eafc580fdba3ddb70,e2bb650b57963cd834f487ed150db16311e0dd87ede1812a602725cb9312ce03,1e2df753622a03dcd5d8b212c198de939626688c13f0a335d5aa550ca9ad72f4,true,true,true,true,true
194,5600000,9,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1035,787ea8d33ab2c32fdc16457c16a59ccf90ad6ac3f7f5a2b11a40ad3e2a37ba0a,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,7d431d162b2edcb7a806d3c0565fbdad38c5dda593b4657d3469b23d4cd07eb6,true,true,true,true,true
194,5600000,9,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1035,787ea8d33ab2c32fdc16457c16a59ccf90ad6ac3f7f5a2b11a40ad3e2a37ba0a,d854703b0852960c6d1bf5984e70c5994db760cc93b1651624aa9555649c9aea,7af5d81181f36b675b91b673064abfd301c451853c091b3c5d623326ace09acb,true,true,true,true,true
195,5600000,9,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,31,4267f1e0c5c312f5bf1c6143485bbaed77cd6984b824030f8a3e207cc338b6f6,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,9b215f688a5ac81bd227b77ccd8edbc23e027e21fd6f52f9b3a3bd3d6b9c5731,true,true,true,true,true
195,5600000,9,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,31,4267f1e0c5c312f5bf1c6143485bbaed77cd6984b824030f8a3e207cc338b6f6,63871d1ede452b96f8bfa6553bd35abd4fe0c5f575d2449a8515ae4bf02fa8a7,5003bf5f8f9215fdce5e33e078137cdbd4827df6c11514b81d22996d0c9ee300,true,true,true,true,true
196,5600000,9,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2057,4d6f6f78b2d29aabfff1733e7157260e299507ffb01b2571e87dff2002828c5b,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,d4b1e33d440cebe3b7c692721cafd4caf349d6b0dac9287eba0306c5a985f950,true,true,true,true,true
196,5600000,9,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2057,4d6f6f78b2d29aabfff1733e7157260e299507ffb01b2571e87dff2002828c5b,c9b5f84297f93e8b605c2a35999bf1ba250e7fe5ab839165d004dfe97ef3da03,d4b1e33d440cebe3b7c692721cafd4caf349d6b0dac9287eba0306c5a985f950,true,true,true,true,true
197,5600000,9,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10009,1bd143cdfb9b2dc053f2a06c9bcb673ee57c402214709b4b888ddcf70873836b,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,d66bdc3055d1abe2f0709a786028c4aa7a3b035d2dd16158fb7c20caa1f437c1,true,true,true,true,true
197,5600000,9,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10009,1bd143cdfb9b2dc053f2a06c9bcb673ee57c402214709b4b888ddcf70873836b,dab725ef3773bdf1b5a85811f4a460355d4b95a59a4b6562f11f57dc443a6de8,51ca4e4cfa846448f462175636ce253cfab6973732431d1c045a3e82eaaa9c12,true,true,true,true,true
198,5600000,9,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,49,e977d00e3ace0baceef555e84c14c75ad3894e8161d4fc757ae59a511cfef0d4,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,2f3a98980a9f5f07590e627c1f994ff1b9e36f122a15de46da7a7ed930516cc6,true,true,true,true,true
198,5600000,9,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,6,49,e977d00e3ace0baceef555e84c14c75ad3894e8161d4fc757ae59a511cfef0d4,1aa531c463abf86f263928c3fecbf9013e56dacaacf0dcc8789a1964b8f2c8cf,ebb0eb39c10204ef050242a7d39b7c5a9ff634feaec09527fdf21318b182c1c9,true,true,true,true,true
199,5600000,9,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,9,68a80e07ea6ab2bfaea41119fc15e7ba925ece04928de22a303e51db2411d8dd,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,2eb9786114de02cf1c2569247e949d4ca5e906fb62f89ec593f49dccb75fc5df,true,true,true,true,true
199,5600000,9,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,9,68a80e07ea6ab2bfaea41119fc15e7ba925ece04928de22a303e51db2411d8dd,91840adefc6f0d442c02572e57f7d67720f328c50f1206f0e0ce6ea4e200be8f,2eb9786114de02cf1c2569247e949d4ca5e906fb62f89ec593f49dccb75fc5df,true,true,true,true,true
200,5600000,9,recurrent_stability,reference,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,82,8708a83d5c8ae4d78f2bff1579e65c49b997f7f4afeb088b2258f7d3268bdcb9,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,5434b65fa4262097d8521a9bb818dafac96369c5328cf9131dcdc630da6597a5,true,true,true,false,false
200,5600000,9,recurrent_stability,production,0/0/2/0/0;1/1/2/32773720845/4294967296,1|33|32,73,2,70,2,2,0,0,0,0,78,82,8708a83d5c8ae4d78f2bff1579e65c49b997f7f4afeb088b2258f7d3268bdcb9,31b4da83415a41afae8aedd862968bc84859c4537fd89d22719a33ec6cb07630,04ef45364015a45211e4bb06c7e68e52df7abcc07f36e7359601e83cf4fef20b,true,true,true,false,false
