case_id,root,phase,family,arm,mechanics,states,measures,drive,modulation,fires,resistance_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
102,5300000,5,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,6,2303a29cb758fa39a83560ac03f6cac1d2d986facc78e1bf4e11b591d803e2c7,25bc55597d7464edc810fef74b7495f3a557acbba932620ad296d801994f84d3,7d00b1b1b0c0f65df1467fc69f1fe19686d38e68ca899a7ef29653287216e03f,true,true,true,true,true
102,5300000,5,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,6,2303a29cb758fa39a83560ac03f6cac1d2d986facc78e1bf4e11b591d803e2c7,25bc55597d7464edc810fef74b7495f3a557acbba932620ad296d801994f84d3,1baa2045b833e96f274c4c61f50021fbaad4c687993411163940009486f469b4,true,true,true,true,true
103,5300000,5,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,17,e5d9ec07935f2b76d02aac08aba7a5e766ff5ab5bf348f934b7d42b83ba45571,fb20b0e89201baaa171b1f297a5c77507d0d1d8e66cd15139cd31b4940fbd950,e0567a1c92feb755195c29575f310f0329fec650d5d93150beb73867566a773e,true,true,true,true,true
103,5300000,5,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,17,e5d9ec07935f2b76d02aac08aba7a5e766ff5ab5bf348f934b7d42b83ba45571,fb20b0e89201baaa171b1f297a5c77507d0d1d8e66cd15139cd31b4940fbd950,e3bc9150fe400bdae74f54f90bc2b20e00156960329fe9f5f44749ce90138e19,true,true,true,true,true
104,5300000,5,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,17,eae536485c05b30b238db7cb578de9c6d8e532fc43459d15d49a62e287235720,2a81415d36bfe9ac09e04c88ed64e85eac47fafadf9ba4dc510865a3a5c2f491,d84efd3891a50cd04e70c60a6f33702beb2931afb33d70901f3023f05f4ff472,true,true,true,true,true
104,5300000,5,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,17,eae536485c05b30b238db7cb578de9c6d8e532fc43459d15d49a62e287235720,2a81415d36bfe9ac09e04c88ed64e85eac47fafadf9ba4dc510865a3a5c2f491,cd9eba1ed81f337b6b196843ac4c3df3de5e0513e6e4f5316fc27ba77351463f,true,true,true,true,true
105,5300000,5,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,6,d5d52a04b6d807e3df50974cd04f0ac3a38f27730aafa7f5fa6a7d761652e00a,82fb0c3237301212d15a38c5a0f220c0289c9ea27be2c69a4211e0c504dd0103,46a4401433244d907b1cb6aefff696851c80d9d90378b434b9c5692e0f965b88,true,true,true,true,true
105,5300000,5,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,6,d5d52a04b6d807e3df50974cd04f0ac3a38f27730aafa7f5fa6a7d761652e00a,82fb0c3237301212d15a38c5a0f220c0289c9ea27be2c69a4211e0c504dd0103,3f4d07b94c07b3f1bbc18cee25e0a8abde26e064be66f142e2d8ff9db8f0840f,true,true,true,true,true
106,5300000,5,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,6,68a01f120d070530585abbdae298aa9498de7c4f914629033005c191026e56fe,bd4604d0940ebf3b52437153a33f5edae6b1d85357a12e7b40fd5b77870a0563,d2f3784660e679d4ce03267e0735d3371be033b637fbccce3aa458b9fc03cb79,true,true,true,true,true
106,5300000,5,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,6,68a01f120d070530585abbdae298aa9498de7c4f914629033005c191026e56fe,bd4604d0940ebf3b52437153a33f5edae6b1d85357a12e7b40fd5b77870a0563,73deabea7df4aa2b09052d24f12dac15e29ec52a9e7f4abd68a41fe3bfc2b236,true,true,true,true,true
107,5300000,5,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,6,622f4822625e448f98fcbf075c1a6a4760bfe7690655c418d94c0ea2b2be7856,91edb008854c66ef7cefff8c16ee47463e95230b333c09ccbc04d7de00738c70,730798168418eb2ba58102b6d03a3cf1928a2a0a81a1a7164e6fe636deb32375,true,true,true,true,true
107,5300000,5,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,6,622f4822625e448f98fcbf075c1a6a4760bfe7690655c418d94c0ea2b2be7856,91edb008854c66ef7cefff8c16ee47463e95230b333c09ccbc04d7de00738c70,18c5c71246485061a53fc2e37717301b32d93076fbe21dbe18bf97e7dee726aa,true,true,true,true,true
108,5300000,5,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,6,bf776e04066bbf054196ef02b0491859ed27a8c45a06bb453b9d1c6b79759cc4,380532ccc638974f7dc8f7194895688485ebac146f9acb1c5713921c7c175fd9,0ac585de171fe32555ceb7bae4b0aa6b7e52b0aeaa930bed9b9738279a082314,true,true,true,true,true
108,5300000,5,pqlc1_depth_16,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,6,bf776e04066bbf054196ef02b0491859ed27a8c45a06bb453b9d1c6b79759cc4,380532ccc638974f7dc8f7194895688485ebac146f9acb1c5713921c7c175fd9,fa64b7197ac3806524de992b60643436bb15c01e08cbc67ad958e2451411c26a,true,true,true,true,true
109,5300000,5,fd0_equal_persistence,persistence_only,reference,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,45,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,744cb21fcd53c9919cacd4f20806dff8a61608e07189e592537e1518ab8de6d0,5d8080adcb4b5da55e68af544f0049e5cda3be8ad20073a19d2a60b8d98b4ab8,true,true,true,true,true
109,5300000,5,fd0_equal_persistence,persistence_only,production,1/1/1/0/0;0/0/1/0/0,1|0,0,0,0,0,0,0,0,1,1,45,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,744cb21fcd53c9919cacd4f20806dff8a61608e07189e592537e1518ab8de6d0,7be982222645b98012bbc0bee453b9abef42df04ab0111e0cd3fe9c61ed13dbb,true,true,true,true,true
110,5300000,5,fd0_equal_persistence,efficacy_and_persistence,reference,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,45,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fdd53932bf59840d7fedf359a5db8bf87804d154a0a1f302f74e2d38b953ef88,e7652da6b1841e5f34ac421ec2357d8855b19cf8650bf8c7db8d1cb5c6db1bc8,true,true,true,true,true
110,5300000,5,fd0_equal_persistence,efficacy_and_persistence,production,1/1/2/0/0;0/0/2/0/0,1|0,0,0,0,0,0,0,0,1,1,45,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fdd53932bf59840d7fedf359a5db8bf87804d154a0a1f302f74e2d38b953ef88,fb89a100aef149c3b8c07ec998058fbdcb3ef2d9ae76ef415d3c38e5a0f3a3f9,true,true,true,true,true
111,5300000,5,fd1_consolidation,persistence_only,reference,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,6,efcec222887f10d4531bdb6d0b00128717fccbd3f711ddba12e232cc74a1722b,23059cc86a0d0f3de608bbede123bc0e190f84751e34b7e6779590c62c5a698a,4f068f68715f23098fba16bb18b1502d169979065e4a6647a8e106b10070353a,true,true,true,true,true
111,5300000,5,fd1_consolidation,persistence_only,production,1/4/1/4026531840/4026531840;1/1/1/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,6,efcec222887f10d4531bdb6d0b00128717fccbd3f711ddba12e232cc74a1722b,23059cc86a0d0f3de608bbede123bc0e190f84751e34b7e6779590c62c5a698a,c2ffb7b06ddea23bbba022fa80f3717510b611948b79dc0aec33f926c7428b1d,true,true,true,true,true
112,5300000,5,fd1_consolidation,efficacy_and_persistence,reference,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,6,58095e3dae5393f141b3c6f231087dfbbdff422a5e6e5edf6f7cf5106bd157f0,16e3efda1054298d025f2d8e6dfa8f0cfc87abb8279c7450a6229fac1a848c68,6b7e9a187099b76fdcdf131e529924fa787e6264deed300029fa58396759cc39,true,true,true,true,true
112,5300000,5,fd1_consolidation,efficacy_and_persistence,production,1/4/2/4026531840/4026531840;1/1/2/4026531840/0,4026531840|0,5,1,3,1,0,0,0,0,7,6,58095e3dae5393f141b3c6f231087dfbbdff422a5e6e5edf6f7cf5106bd157f0,16e3efda1054298d025f2d8e6dfa8f0cfc87abb8279c7450a6229fac1a848c68,efbd2092b289ec4b9b103ed5ddf761110f63081294311350223f74b2ac5b763a,true,true,true,true,true
113,5300000,5,threshold_1_already_executable,persistence_only,reference,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,5,41b00e7066e40a1ad2ae17cea6f82181b8efdfcd49a8585c7e9226541b234bee,0c898e7f87eb2c6c748df5453d345ed68d6836d9a788894eeea2c2ce83e9edf7,e1582a5134001c8d58bf2313ccc3f19de0e4925de733e6bcf7e653e863785930,true,true,true,true,true
113,5300000,5,threshold_1_already_executable,persistence_only,production,1/4/1/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,5,41b00e7066e40a1ad2ae17cea6f82181b8efdfcd49a8585c7e9226541b234bee,0c898e7f87eb2c6c748df5453d345ed68d6836d9a788894eeea2c2ce83e9edf7,e1582a5134001c8d58bf2313ccc3f19de0e4925de733e6bcf7e653e863785930,true,true,true,true,true
114,5300000,5,threshold_1_already_executable,efficacy_and_persistence,reference,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,5,29f26f55d6720ad249a2cba280763078bd79750403daa0e7c6949feaa1e2b5c1,9eeee3cfa562d848a7dbe1aa32096afd808be08b883073102a79514446292a07,4499cd9bb3174352425c4e0c89cc8e797aa5e8f54034672a58b4d01ab6bd60b0,true,true,true,true,true
114,5300000,5,threshold_1_already_executable,efficacy_and_persistence,production,1/4/2/4294967296/0,1|1,3,0,2,0,0,1,0,0,3,5,29f26f55d6720ad249a2cba280763078bd79750403daa0e7c6949feaa1e2b5c1,9eeee3cfa562d848a7dbe1aa32096afd808be08b883073102a79514446292a07,4499cd9bb3174352425c4e0c89cc8e797aa5e8f54034672a58b4d01ab6bd60b0,true,true,true,true,true
115,5300000,5,threshold_2_acquired_efficacy,persistence_only,reference,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,5,63409dd258b80b7ba18d234d632359866783e0a012ac66a45bc6560150e990a6,a399aaf0be1453a2ae75101af7f833f4cb0e2d9f1696e20f2c0d69b735213b45,7045b4cbdc896c0295966061c0cfb44c62052e799cafab8a2fd714b8307a87d1,true,true,true,true,true
115,5300000,5,threshold_2_acquired_efficacy,persistence_only,production,1/4/1/4294967296/0;1/1/1/4294967296/0,0|0|0,4,0,2,0,0,0,0,0,4,5,63409dd258b80b7ba18d234d632359866783e0a012ac66a45bc6560150e990a6,a399aaf0be1453a2ae75101af7f833f4cb0e2d9f1696e20f2c0d69b735213b45,7045b4cbdc896c0295966061c0cfb44c62052e799cafab8a2fd714b8307a87d1,true,true,true,true,true
116,5300000,5,threshold_2_acquired_efficacy,efficacy_and_persistence,reference,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,5,0504b8e45d7dd8e13935039d776d70b7045d63cb51acf3b5d65054faf7a42298,be10356bb5548e7ba580c054778c2f458ff5777d05ae7f43925951e450f4962b,1df1c6d8641151c11bf967980bf32ed3faf512a899624038be1af0bc6120f72d,true,true,true,true,true
116,5300000,5,threshold_2_acquired_efficacy,efficacy_and_persistence,production,1/4/2/4294967296/0;1/1/1/4294967296/0,1|0|1,5,0,3,0,0,1,0,0,5,5,0504b8e45d7dd8e13935039d776d70b7045d63cb51acf3b5d65054faf7a42298,be10356bb5548e7ba580c054778c2f458ff5777d05ae7f43925951e450f4962b,1df1c6d8641151c11bf967980bf32ed3faf512a899624038be1af0bc6120f72d,true,true,true,true,true
117,5300000,5,threshold_3_still_insufficient,persistence_only,reference,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,5,b2ab1a750af73cfec924f3d60f526f6589e3c4d87140625b1475261297029704,ec744c9d466a34c48ba868944b66d3f80eeae3a7554401cb9f1901663159931c,256e7e0c3ae1b5345051e86351068670f5f66e3fab5046b79e722b3c69935ccd,true,true,true,true,true
117,5300000,5,threshold_3_still_insufficient,persistence_only,production,1/4/1/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,5,b2ab1a750af73cfec924f3d60f526f6589e3c4d87140625b1475261297029704,ec744c9d466a34c48ba868944b66d3f80eeae3a7554401cb9f1901663159931c,256e7e0c3ae1b5345051e86351068670f5f66e3fab5046b79e722b3c69935ccd,true,true,true,true,true
118,5300000,5,threshold_3_still_insufficient,efficacy_and_persistence,reference,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,5,86b138b5ed2adab38b75c01a893a797941bfa697ae30addccd7d8a161f93ddd5,bba48bb062192a99d74e194cedcf9119164f1d34907c6ab35c21293ab04afdaa,bc961803bb923c4de421b6a8e6398ae774d7ae4d9cd5c29ddda89a98d957d1ab,true,true,true,true,true
118,5300000,5,threshold_3_still_insufficient,efficacy_and_persistence,production,1/4/2/4294967296/0,0|0,2,0,1,0,0,0,0,0,2,5,86b138b5ed2adab38b75c01a893a797941bfa697ae30addccd7d8a161f93ddd5,bba48bb062192a99d74e194cedcf9119164f1d34907c6ab35c21293ab04afdaa,bc961803bb923c4de421b6a8e6398ae774d7ae4d9cd5c29ddda89a98d957d1ab,true,true,true,true,true
119,5300000,5,threshold_2_two_physical_inputs,persistence_only,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,5,2111387ed408d21061233182fd475de11d80385cff79fa40db0f1f65ab4bc696,0c1b7c0b69153af38127431b2a3f2f1e22ae42e4d321a99995216c1e4fee6b9a,d8f3e95a2eb025240e1e245aaee7889a40f5ee834fe4f9176b7f8fe5fdde2f34,true,true,true,true,true
119,5300000,5,threshold_2_two_physical_inputs,persistence_only,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,5,2111387ed408d21061233182fd475de11d80385cff79fa40db0f1f65ab4bc696,0c1b7c0b69153af38127431b2a3f2f1e22ae42e4d321a99995216c1e4fee6b9a,d8f3e95a2eb025240e1e245aaee7889a40f5ee834fe4f9176b7f8fe5fdde2f34,true,true,true,true,true
120,5300000,5,threshold_2_two_physical_inputs,efficacy_and_persistence,reference,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,5,11ff6ee83bf406fb05f485a5603652e8d7b05c333c556f77239e67dd1050cfeb,6192b135a2e20dd512fbddd9269ef25f684cb1a96ec7c9c4b74c44f7cdfd49f0,2bbc76f9a3aad567601fff5ee4823c3fc26323987c98090f2c22ff65ecf51a1f,true,true,true,true,true
120,5300000,5,threshold_2_two_physical_inputs,efficacy_and_persistence,production,1/4/1/4294967296/0;1/4/1/4294967296/0,1|1,5,0,3,0,0,1,0,0,5,5,11ff6ee83bf406fb05f485a5603652e8d7b05c333c556f77239e67dd1050cfeb,6192b135a2e20dd512fbddd9269ef25f684cb1a96ec7c9c4b74c44f7cdfd49f0,2bbc76f9a3aad567601fff5ee4823c3fc26323987c98090f2c22ff65ecf51a1f,true,true,true,true,true
121,5300000,6,cpc0_contact_locality,persistence_only,reference,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,7,ba303956e661ca1b63031167fd9bc88949691e5bab5bc3830ca8a02bbf1b1257,5d21a241db2871bc20d007807f439ea3b70228f76a6e29f4a37a0d1813fc513c,606ed7416301b3ef07682de5d8cf273b7d921cd665767dddf8fc4185ee3191ff,true,true,true,true,true
121,5300000,6,cpc0_contact_locality,persistence_only,production,1/7/1/4026531840/4026531840;1/4/1/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,7,ba303956e661ca1b63031167fd9bc88949691e5bab5bc3830ca8a02bbf1b1257,5d21a241db2871bc20d007807f439ea3b70228f76a6e29f4a37a0d1813fc513c,3b4c6197096b5d85e2398b725c71db35d822906613a629e51dbbeb23d58ce243,true,true,true,true,true
122,5300000,6,cpc0_contact_locality,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,7,f734a25927c17d3c495113bd0d6376f941ad270a459799a268aa927d7ee44aa1,25bc55597d7464edc810fef74b7495f3a557acbba932620ad296d801994f84d3,5131273f0015aac4e8fe8d54ccbeeb8cb71c8862fbc750816c979597c92c8452,true,true,true,true,true
122,5300000,6,cpc0_contact_locality,efficacy_and_persistence,production,1/7/2/4026531840/4026531840;1/4/2/4026531840/0,4026531840|0,6,1,4,1,0,0,0,0,8,7,f734a25927c17d3c495113bd0d6376f941ad270a459799a268aa927d7ee44aa1,25bc55597d7464edc810fef74b7495f3a557acbba932620ad296d801994f84d3,f86f2f3a7fa9b65d950d53d783904eef871fa41386635b259b3d5ef4585fc8be,true,true,true,true,true
123,5300000,6,cpc1_temporal_participation,persistence_only,reference,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,18,6dbd410c543a8859d0c152c9a81047838f251f710df665a6d351cc363b68cae9,fb20b0e89201baaa171b1f297a5c77507d0d1d8e66cd15139cd31b4940fbd950,db28c24001a0257638bb85829d12eadac9aa71bffe71cbc91e1ee2cdf31d9d76,true,true,true,true,true
123,5300000,6,cpc1_temporal_participation,persistence_only,production,1/6/1/1979772000/4026531840;1/5/1/1979772000/1979772000;1/7/1/1979772000/3110400000;1/7/1/1979772000/3110400000;1/7/1/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,18,6dbd410c543a8859d0c152c9a81047838f251f710df665a6d351cc363b68cae9,fb20b0e89201baaa171b1f297a5c77507d0d1d8e66cd15139cd31b4940fbd950,b645aaa76a36d6de5696d57e7323e3265dcc08582bef50d44549bb5b79c5d13b,true,true,true,true,true
124,5300000,6,cpc1_temporal_participation,efficacy_and_persistence,reference,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,18,d3efa94cccebb9b002822f33610505d150172275df27fcf2ccfc0b35456fcf17,2a81415d36bfe9ac09e04c88ed64e85eac47fafadf9ba4dc510865a3a5c2f491,d5e1b51463bb961155a7649ff6f2b64ade3dde7346f305db1875d5c358b1443c,true,true,true,true,true
124,5300000,6,cpc1_temporal_participation,efficacy_and_persistence,production,1/6/2/1979772000/4026531840;1/5/2/1979772000/1979772000;1/7/2/1979772000/3110400000;1/7/2/1979772000/3110400000;1/7/2/4542662625/7136931840,4026531840|1979772000|3110400000|3110400000|7136931840,19,5,12,5,0,0,0,0,29,18,d3efa94cccebb9b002822f33610505d150172275df27fcf2ccfc0b35456fcf17,2a81415d36bfe9ac09e04c88ed64e85eac47fafadf9ba4dc510865a3a5c2f491,e87877aec902a9545a181c84ff86ff7d937b90b42370e450ce17268a965434aa,true,true,true,true,true
125,5300000,6,pqlc0_one_hop,persistence_only,reference,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,bcb4957837dbf1c85400a8f2300d66e284ad05805fe2be39cee8719ef2edb1ea,82fb0c3237301212d15a38c5a0f220c0289c9ea27be2c69a4211e0c504dd0103,6291afa6f2f0dbf45e1409a56b26827ea52db9743920e657e91ac26e1cdfe52b,true,true,true,true,true
125,5300000,6,pqlc0_one_hop,persistence_only,production,1/7/1/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,bcb4957837dbf1c85400a8f2300d66e284ad05805fe2be39cee8719ef2edb1ea,82fb0c3237301212d15a38c5a0f220c0289c9ea27be2c69a4211e0c504dd0103,af205abd694513a16f8e1464e3fd59a2da5922330cef2a942d1f1573157ece05,true,true,true,true,true
126,5300000,6,pqlc0_one_hop,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,e962be9ad339a7628654bdfd7d2b5c369054657bc2a0f5135558444a44c4fa8e,bd4604d0940ebf3b52437153a33f5edae6b1d85357a12e7b40fd5b77870a0563,a3c1eddfddf5eff8cb2a6646bb56bfb5bfc69f9c5445dc4ace046fa0e7e75985,true,true,true,true,true
126,5300000,6,pqlc0_one_hop,efficacy_and_persistence,production,1/7/2/4026531840/4026531840,1|4026531840,5,2,4,2,1,0,0,0,10,7,e962be9ad339a7628654bdfd7d2b5c369054657bc2a0f5135558444a44c4fa8e,bd4604d0940ebf3b52437153a33f5edae6b1d85357a12e7b40fd5b77870a0563,f66c15f425346476fc6946560b64e17a77322186d16247a1d77916e21dc8be81,true,true,true,true,true
127,5300000,6,pqlc1_depth_16,persistence_only,reference,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,7,7d1f2d37d67986aab5db3dccb4263d9727999c6c944df1b63bcbf3dccce0230c,91edb008854c66ef7cefff8c16ee47463e95230b333c09ccbc04d7de00738c70,42156f1ed07165dd4a8e3c5271427398ff147a69853734d40b46f007ccc8037a,true,true,true,true,true
127,5300000,6,pqlc1_depth_16,persistence_only,production,1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840;1/7/1/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,7,7d1f2d37d67986aab5db3dccb4263d9727999c6c944df1b63bcbf3dccce0230c,91edb008854c66ef7cefff8c16ee47463e95230b333c09ccbc04d7de00738c70,4edf0a638f2fec311f36a4bb772e0db3da43e62b10fc0029040e468c7d6f1fa1,true,true,true,true,true
128,5300000,6,pqlc1_depth_16,efficacy_and_persistence,reference,1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840;1/7/2/4026531840/4026531840,16,19,16,18,16,15,0,0,0,66,7,48255832bdf81b1799cfe7f08c55eb7e7869c5c04c1eebb11af16efe72780970,380532ccc638974f7dc8f7194895688485ebac146f9acb1c5713921c7c175fd9,b63b17b3681009c3c8d72b096d782695285109877a90b3864c7358cb85acd34f,true,true,true,true,true
